time,region_id,year_id,crop_id,irrigation_id,risk_level,risk_score,recommendation,factors,created_at
2022-04-16,4,2022,1,1,High,72.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 13.2, ""temperature"": 31.0}",2022-04-16 01:00:00
2022-04-17,4,2022,1,1,High,71.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 11.2, ""temperature"": 31.1}",2022-04-17 01:00:00
2022-04-18,4,2022,1,1,High,63.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 12.0, ""temperature"": 30.0}",2022-04-18 01:00:00
2022-04-19,4,2022,1,1,High,58.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 13.0, ""temperature"": 27.6}",2022-04-19 01:00:00
2022-04-20,4,2022,1,1,High,63.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 13.7, ""temperature"": 30.0}",2022-04-20 01:00:00
2022-04-21,4,2022,1,1,High,72.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 11.2, ""temperature"": 29.7}",2022-04-21 01:00:00
2022-04-22,4,2022,1,1,High,70.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 9.7, ""temperature"": 28.8}",2022-04-22 01:00:00
2022-04-23,4,2022,1,1,High,66.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 10.8, ""temperature"": 30.4}",2022-04-23 01:00:00
2022-04-24,4,2022,1,1,High,69.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 10.0, ""temperature"": 28.4}",2022-04-24 01:00:00
2022-04-25,4,2022,1,1,High,71.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 8.3, ""temperature"": 28.9}",2022-04-25 01:00:00
2022-04-26,4,2022,1,1,Extreme,79.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.9, ""temperature"": 29.1}",2022-04-26 01:00:00
2022-04-27,4,2022,1,1,High,61.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 12.2, ""soil_moisture"": 10.2, ""temperature"": 30.0}",2022-04-27 01:00:00
2022-04-28,4,2022,1,1,High,69.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 12.1, ""temperature"": 29.9}",2022-04-28 01:00:00
2022-04-29,4,2022,1,1,High,65.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 12.5, ""temperature"": 31.3}",2022-04-29 01:00:00
2022-04-30,4,2022,1,1,High,70.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 10.6, ""temperature"": 28.9}",2022-04-30 01:00:00
2022-05-01,4,2022,1,1,High,74.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 8.8, ""temperature"": 30.3}",2022-05-01 01:00:00
2022-05-02,4,2022,1,1,Extreme,75.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 7.7, ""temperature"": 29.9}",2022-05-02 01:00:00
2022-05-03,4,2022,1,1,Extreme,83.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 6.0, ""temperature"": 30.3}",2022-05-03 01:00:00
2022-05-04,4,2022,1,1,High,58.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 10.7, ""soil_moisture"": 11.6, ""temperature"": 30.0}",2022-05-04 01:00:00
2022-05-05,4,2022,1,1,Extreme,75.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 9.2, ""temperature"": 29.6}",2022-05-05 01:00:00
2022-05-06,4,2022,1,1,High,67.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 9.3, ""temperature"": 29.3}",2022-05-06 01:00:00
2022-05-07,4,2022,1,1,Extreme,82.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 7.2, ""temperature"": 31.3}",2022-05-07 01:00:00
2022-05-08,4,2022,1,1,High,65.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 12.9, ""temperature"": 30.2}",2022-05-08 01:00:00
2022-05-09,4,2022,1,1,Moderate,48.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 19.1, ""temperature"": 29.1}",2022-05-09 01:00:00
2022-05-10,4,2022,1,1,Moderate,35.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 11.2, ""soil_moisture"": 24.3, ""temperature"": 30.4}",2022-05-10 01:00:00
2022-05-11,4,2022,1,1,High,51.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 22.4, ""temperature"": 30.3}",2022-05-11 01:00:00
2022-05-12,4,2022,1,1,High,52.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 22.5, ""temperature"": 28.8}",2022-05-12 01:00:00
2022-05-13,4,2022,1,1,Moderate,47.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 25.4, ""temperature"": 29.5}",2022-05-13 01:00:00
2022-05-14,4,2022,1,1,High,50.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 23.5, ""temperature"": 29.9}",2022-05-14 01:00:00
2022-05-15,4,2022,1,1,High,56.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 22.8, ""temperature"": 32.6}",2022-05-15 01:00:00
2022-05-16,4,2022,1,1,Moderate,34.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 28.8, ""temperature"": 28.6}",2022-05-16 01:00:00
2022-05-17,4,2022,1,1,Moderate,36.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 27.0, ""temperature"": 28.0}",2022-05-17 01:00:00
2022-05-18,4,2022,1,1,Moderate,39.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 26.0, ""temperature"": 28.2}",2022-05-18 01:00:00
2022-05-19,4,2022,1,1,Moderate,47.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 23.8, ""temperature"": 28.1}",2022-05-19 01:00:00
2022-05-20,4,2022,1,1,High,55.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 21.3, ""temperature"": 30.7}",2022-05-20 01:00:00
2022-05-21,4,2022,1,1,High,61.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 18.9, ""temperature"": 30.1}",2022-05-21 01:00:00
2022-05-22,4,2022,1,1,Moderate,47.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.2, ""soil_moisture"": 21.6, ""temperature"": 30.4}",2022-05-22 01:00:00
2022-05-23,4,2022,1,1,Moderate,39.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 27.2, ""temperature"": 30.1}",2022-05-23 01:00:00
2022-05-24,4,2022,1,1,Moderate,46.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 25.3, ""temperature"": 29.8}",2022-05-24 01:00:00
2022-05-25,4,2022,1,1,High,50.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 22.8, ""temperature"": 30.0}",2022-05-25 01:00:00
2022-05-26,4,2022,1,1,High,54.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 21.0, ""temperature"": 30.2}",2022-05-26 01:00:00
2022-05-27,4,2022,1,1,High,54.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 20.6, ""temperature"": 30.4}",2022-05-27 01:00:00
2022-05-28,4,2022,1,1,High,60.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 18.4, ""temperature"": 30.8}",2022-05-28 01:00:00
2022-05-29,4,2022,1,1,High,65.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 16.3, ""temperature"": 30.4}",2022-05-29 01:00:00
2022-05-30,4,2022,1,1,High,53.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 21.1, ""temperature"": 29.1}",2022-05-30 01:00:00
2022-05-31,4,2022,1,1,High,55.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 18.8, ""temperature"": 29.2}",2022-05-31 01:00:00
2022-06-01,4,2022,1,1,High,64.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 17.3, ""temperature"": 31.7}",2022-06-01 01:00:00
2022-06-02,4,2022,1,1,High,58.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 17.4, ""temperature"": 29.9}",2022-06-02 01:00:00
2022-06-03,4,2022,1,1,High,53.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.3, ""soil_moisture"": 19.0, ""temperature"": 31.2}",2022-06-03 01:00:00
2022-06-04,4,2022,1,1,High,62.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 16.8, ""temperature"": 31.2}",2022-06-04 01:00:00
2022-06-05,4,2022,1,1,High,70.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 14.5, ""temperature"": 30.8}",2022-06-05 01:00:00
2022-06-06,4,2022,1,1,High,59.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 15.7, ""temperature"": 31.0}",2022-06-06 01:00:00
2022-06-07,4,2022,1,1,High,61.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 13.7, ""temperature"": 28.3}",2022-06-07 01:00:00
2022-06-08,4,2022,1,1,High,56.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 19.7, ""temperature"": 29.3}",2022-06-08 01:00:00
2022-06-09,4,2022,1,1,High,58.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 17.9, ""temperature"": 28.9}",2022-06-09 01:00:00
2022-06-10,4,2022,1,1,High,53.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 20.6, ""temperature"": 30.3}",2022-06-10 01:00:00
2022-06-11,4,2022,1,1,Moderate,35.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 12.6, ""soil_moisture"": 24.7, ""temperature"": 29.5}",2022-06-11 01:00:00
2022-06-12,4,2022,1,1,Moderate,48.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 24.7, ""temperature"": 30.9}",2022-06-12 01:00:00
2022-06-13,4,2022,1,1,Moderate,46.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 24.5, ""temperature"": 30.1}",2022-06-13 01:00:00
2022-06-14,4,2022,1,1,Moderate,36.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.0, ""soil_moisture"": 27.3, ""temperature"": 30.4}",2022-06-14 01:00:00
2022-06-15,4,2022,1,1,Moderate,39.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 27.3, ""temperature"": 29.7}",2022-06-15 01:00:00
2022-06-16,4,2022,1,1,High,50.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 25.5, ""temperature"": 30.6}",2022-06-16 01:00:00
2022-06-17,4,2022,1,1,Moderate,44.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 24.8, ""temperature"": 30.4}",2022-06-17 01:00:00
2022-06-18,4,2022,1,1,Low,19.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 8.9, ""soil_moisture"": 31.9, ""temperature"": 29.6}",2022-06-18 01:00:00
2022-06-19,4,2022,1,1,Moderate,25.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 16.5, ""soil_moisture"": 32.6, ""temperature"": 29.0}",2022-06-19 01:00:00
2022-06-20,4,2022,1,1,Moderate,40.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 30.3, ""temperature"": 30.9}",2022-06-20 01:00:00
2022-06-21,4,2022,1,1,Moderate,26.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 36.2, ""temperature"": 29.0}",2022-06-21 01:00:00
2022-06-22,4,2022,1,1,Low,15.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 40.8, ""temperature"": 28.5}",2022-06-22 01:00:00
2022-06-23,4,2022,1,1,Low,17.5,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 40.4, ""temperature"": 30.0}",2022-06-23 01:00:00
2022-06-24,4,2022,1,1,Low,23.0,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 37.9, ""temperature"": 30.0}",2022-06-24 01:00:00
2022-06-25,4,2022,1,1,Moderate,30.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 35.3, ""temperature"": 31.5}",2022-06-25 01:00:00
2022-06-26,4,2022,1,1,Low,18.1,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 36.0, ""temperature"": 28.1}",2022-06-26 01:00:00
2022-06-27,4,2022,1,1,Moderate,32.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 34.8, ""temperature"": 31.7}",2022-06-27 01:00:00
2022-06-28,4,2022,1,1,Moderate,28.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 34.0, ""temperature"": 29.9}",2022-06-28 01:00:00
2022-06-29,4,2022,1,1,Moderate,36.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 31.7, ""temperature"": 29.8}",2022-06-29 01:00:00
2022-06-30,4,2022,1,1,Moderate,28.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.4, ""soil_moisture"": 33.1, ""temperature"": 30.4}",2022-06-30 01:00:00
2022-07-01,4,2022,1,1,Moderate,34.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 30.9, ""temperature"": 27.9}",2022-07-01 01:00:00
2022-07-02,4,2022,1,1,Moderate,41.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 29.7, ""temperature"": 30.8}",2022-07-02 01:00:00
2022-07-03,4,2022,1,1,Moderate,45.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 27.2, ""temperature"": 31.1}",2022-07-03 01:00:00
2022-07-04,4,2022,1,1,High,51.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 25.5, ""temperature"": 31.6}",2022-07-04 01:00:00
2022-07-05,4,2022,1,1,High,52.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 23.2, ""temperature"": 30.6}",2022-07-05 01:00:00
2022-07-06,4,2022,1,1,High,51.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 22.3, ""temperature"": 31.5}",2022-07-06 01:00:00
2022-07-07,4,2022,1,1,High,53.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 21.3, ""temperature"": 29.9}",2022-07-07 01:00:00
2022-07-08,4,2022,1,1,Moderate,41.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 27.0, ""temperature"": 31.0}",2022-07-08 01:00:00
2022-07-09,4,2022,1,1,Moderate,43.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 25.9, ""temperature"": 28.4}",2022-07-09 01:00:00
2022-07-10,4,2022,1,1,Moderate,45.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 24.8, ""temperature"": 28.7}",2022-07-10 01:00:00
2022-07-11,4,2022,1,1,High,50.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 24.3, ""temperature"": 30.4}",2022-07-11 01:00:00
2022-07-12,4,2022,1,1,Moderate,49.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 21.9, ""temperature"": 29.0}",2022-07-12 01:00:00
2022-07-13,4,2022,1,1,High,56.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 21.2, ""temperature"": 31.7}",2022-07-13 01:00:00
2022-07-14,4,2022,1,1,High,62.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 18.8, ""temperature"": 31.3}",2022-07-14 01:00:00
2022-07-15,4,2022,1,1,High,69.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 16.7, ""temperature"": 33.2}",2022-07-15 01:00:00
2022-07-16,4,2022,1,1,Moderate,44.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 9.8, ""soil_moisture"": 22.9, ""temperature"": 33.4}",2022-07-16 01:00:00
2022-07-17,4,2022,1,1,High,61.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 20.4, ""temperature"": 30.8}",2022-07-17 01:00:00
2022-07-18,4,2022,1,1,High,67.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 17.8, ""temperature"": 33.3}",2022-07-18 01:00:00
2022-07-19,4,2022,1,1,High,60.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 20.0, ""temperature"": 30.9}",2022-07-19 01:00:00
2022-07-20,4,2022,1,1,High,59.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 17.7, ""temperature"": 30.3}",2022-07-20 01:00:00
2022-07-21,4,2022,1,1,High,70.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 15.1, ""temperature"": 31.5}",2022-07-21 01:00:00
2022-07-22,4,2022,1,1,High,61.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.7, ""soil_moisture"": 15.5, ""temperature"": 29.8}",2022-07-22 01:00:00
2022-07-23,4,2022,1,1,High,72.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 13.5, ""temperature"": 31.3}",2022-07-23 01:00:00
2022-07-24,4,2022,1,1,High,63.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 12.6, ""temperature"": 27.6}",2022-07-24 01:00:00
2022-07-25,4,2022,1,1,High,66.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 16.0, ""temperature"": 31.5}",2022-07-25 01:00:00
2022-07-26,4,2022,1,1,High,70.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 13.6, ""temperature"": 31.4}",2022-07-26 01:00:00
2022-07-27,4,2022,1,1,High,71.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 11.6, ""temperature"": 30.0}",2022-07-27 01:00:00
2022-07-28,4,2022,1,1,High,62.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.2, ""soil_moisture"": 13.2, ""temperature"": 32.0}",2022-07-28 01:00:00
2022-07-29,4,2022,1,1,High,69.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 11.6, ""temperature"": 29.8}",2022-07-29 01:00:00
2022-07-30,4,2022,1,1,High,62.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 16.9, ""temperature"": 30.7}",2022-07-30 01:00:00
2022-07-31,4,2022,1,1,High,72.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 14.5, ""temperature"": 32.0}",2022-07-31 01:00:00
2022-08-01,4,2022,1,1,High,69.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 13.6, ""temperature"": 32.3}",2022-08-01 01:00:00
2022-08-02,4,2022,1,1,Extreme,76.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 11.4, ""temperature"": 31.9}",2022-08-02 01:00:00
2022-08-03,4,2022,1,1,Extreme,80.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 9.3, ""temperature"": 31.9}",2022-08-03 01:00:00
2022-08-04,4,2022,1,1,Moderate,42.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 10.3, ""soil_moisture"": 20.2, ""temperature"": 29.8}",2022-08-04 01:00:00
2022-08-05,4,2022,1,1,High,66.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 17.7, ""temperature"": 32.4}",2022-08-05 01:00:00
2022-08-06,4,2022,1,1,Moderate,48.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 12.9, ""soil_moisture"": 21.3, ""temperature"": 31.4}",2022-08-06 01:00:00
2022-08-07,4,2022,1,1,High,53.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.6, ""soil_moisture"": 21.6, ""temperature"": 31.6}",2022-08-07 01:00:00
2022-08-08,4,2022,1,1,High,56.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 19.6, ""temperature"": 28.8}",2022-08-08 01:00:00
2022-08-09,4,2022,1,1,High,51.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.5, ""soil_moisture"": 20.2, ""temperature"": 30.1}",2022-08-09 01:00:00
2022-08-10,4,2022,1,1,Moderate,37.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 13.0, ""soil_moisture"": 27.9, ""temperature"": 31.0}",2022-08-10 01:00:00
2022-08-11,4,2022,1,1,Moderate,43.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 27.7, ""temperature"": 31.4}",2022-08-11 01:00:00
2022-08-12,4,2022,1,1,Moderate,49.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 25.2, ""temperature"": 30.7}",2022-08-12 01:00:00
2022-08-13,4,2022,1,1,Moderate,48.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 24.2, ""temperature"": 29.7}",2022-08-13 01:00:00
2022-08-14,4,2022,1,1,High,50.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 23.7, ""temperature"": 31.2}",2022-08-14 01:00:00
2022-08-15,4,2022,1,1,High,54.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 22.8, ""temperature"": 30.9}",2022-08-15 01:00:00
2022-08-16,4,2022,1,1,High,50.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.2, ""soil_moisture"": 23.6, ""temperature"": 32.5}",2022-08-16 01:00:00
2022-08-17,4,2022,1,1,High,51.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 23.8, ""temperature"": 32.2}",2022-08-17 01:00:00
2022-08-18,4,2022,1,1,Moderate,48.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 25.9, ""temperature"": 31.7}",2022-08-18 01:00:00
2022-08-19,4,2022,1,1,High,51.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 23.5, ""temperature"": 29.5}",2022-08-19 01:00:00
2022-08-20,4,2022,1,1,High,61.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 21.5, ""temperature"": 32.4}",2022-08-20 01:00:00
2022-08-21,4,2022,1,1,Moderate,48.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 24.7, ""temperature"": 30.0}",2022-08-21 01:00:00
2022-08-22,4,2022,1,1,High,55.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 22.2, ""temperature"": 30.2}",2022-08-22 01:00:00
2022-08-23,4,2022,1,1,High,53.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 26.2, ""temperature"": 33.2}",2022-08-23 01:00:00
2022-08-24,4,2022,1,1,Moderate,41.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 26.2, ""temperature"": 30.5}",2022-08-24 01:00:00
2022-08-25,4,2022,1,1,Moderate,47.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 26.1, ""temperature"": 32.4}",2022-08-25 01:00:00
2022-08-26,4,2022,1,1,High,51.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 23.8, ""temperature"": 30.5}",2022-08-26 01:00:00
2022-08-27,4,2022,1,1,Moderate,32.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 11.2, ""soil_moisture"": 28.9, ""temperature"": 31.7}",2022-08-27 01:00:00
2022-08-28,4,2022,1,1,Moderate,46.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 27.7, ""temperature"": 31.8}",2022-08-28 01:00:00
2022-08-29,4,2022,1,1,High,51.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 25.0, ""temperature"": 31.8}",2022-08-29 01:00:00
