time,region_id,year_id,rainfall_mm,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,updated_at
2020-12-19,5,2020,0.2,High,32.1,18.1,25.1,62.0,2.63,24.53,7.58,7.58,2020-12-19 02:00:00
2020-12-20,5,2020,0.6,High,32.7,17.4,25.0,63.0,2.61,22.58,6.99,6.99,2020-12-20 02:00:00
2020-12-21,5,2020,0.0,High,32.4,18.2,25.3,58.0,2.51,24.25,7.54,7.54,2020-12-21 02:00:00
2020-12-22,5,2020,0.0,High,33.1,18.0,25.6,65.0,2.83,24.17,7.52,7.52,2020-12-22 02:00:00
2020-12-23,5,2020,0.0,High,32.2,16.4,24.3,68.0,3.43,24.73,7.56,7.56,2020-12-23 02:00:00
2020-12-24,5,2020,0.9,High,32.8,19.7,26.3,60.0,2.94,25.12,7.91,7.91,2020-12-24 02:00:00
2020-12-25,5,2020,0.0,High,33.2,18.0,25.6,58.0,2.91,25.27,7.9,7.9,2020-12-25 02:00:00
2020-12-26,5,2020,0.0,High,33.2,18.6,25.9,57.0,2.85,25.22,7.91,7.91,2020-12-26 02:00:00
2020-12-27,5,2020,0.0,High,34.9,18.3,26.6,58.0,3.14,24.46,7.76,7.76,2020-12-27 02:00:00
2020-12-28,5,2020,0.0,High,32.6,18.7,25.6,56.0,3.21,23.99,7.54,7.54,2020-12-28 02:00:00
2020-12-29,5,2020,2.5,High,31.1,17.4,24.3,60.0,2.71,25.88,7.91,7.91,2020-12-29 02:00:00
2020-12-30,5,2020,4.3,High,32.7,16.8,24.8,61.0,2.99,25.73,7.93,7.93,2020-12-30 02:00:00
2020-12-31,5,2020,0.0,High,31.8,17.9,24.9,65.0,2.33,25.37,7.79,7.79,2020-12-31 02:00:00
2021-01-01,5,2021,0.4,Low,28.7,15.2,22.0,73.0,3.03,19.54,5.76,5.76,2021-01-01 02:00:00
2021-01-02,5,2021,3.4,Low,25.9,17.7,21.8,64.0,2.88,21.13,6.24,6.24,2021-01-02 02:00:00
2021-01-03,5,2021,0.0,Low,27.7,15.4,21.5,68.0,2.96,20.74,6.09,6.09,2021-01-03 02:00:00
2021-01-04,5,2021,6.1,Low,28.2,15.5,21.8,71.0,3.03,20.25,5.97,5.97,2021-01-04 02:00:00
2021-01-05,5,2021,1.6,Low,26.3,17.7,22.0,67.0,2.93,20.95,6.2,6.2,2021-01-05 02:00:00
2021-01-06,5,2021,1.0,Low,28.5,16.9,22.7,74.0,2.79,22.22,6.6,6.6,2021-01-06 02:00:00
2021-01-07,5,2021,1.5,Low,28.1,15.5,21.8,67.0,3.5,21.24,6.28,6.28,2021-01-07 02:00:00
2021-01-08,5,2021,0.2,Low,29.3,15.9,22.6,73.0,3.17,19.67,5.86,5.86,2021-01-08 02:00:00
2021-01-09,5,2021,1.8,Low,29.8,15.1,22.5,69.0,3.36,19.75,5.91,5.91,2021-01-09 02:00:00
2021-01-10,5,2021,0.5,Low,30.8,15.9,23.3,73.0,2.55,21.71,6.5,6.5,2021-01-10 02:00:00
2021-01-11,5,2021,0.9,Low,30.0,15.0,22.5,70.0,2.62,20.38,6.06,6.06,2021-01-11 02:00:00
2021-01-12,5,2021,1.1,Low,27.8,15.9,21.8,71.0,2.57,19.96,5.87,5.87,2021-01-12 02:00:00
2021-01-13,5,2021,0.1,Low,27.6,16.1,21.8,74.0,2.86,20.07,5.89,5.89,2021-01-13 02:00:00
2021-01-14,5,2021,1.1,Low,28.1,15.6,21.8,73.0,3.19,22.36,6.56,6.56,2021-01-14 02:00:00
2021-01-15,5,2021,1.6,Low,27.7,16.5,22.1,74.0,3.02,21.24,6.26,6.26,2021-01-15 02:00:00
2021-01-16,5,2021,2.1,Low,28.3,16.1,22.2,73.0,2.61,21.1,6.23,6.23,2021-01-16 02:00:00
2021-01-17,5,2021,1.6,Low,28.0,16.0,22.0,73.0,3.18,22.06,6.5,6.5,2021-01-17 02:00:00
2021-01-18,5,2021,1.2,Low,29.1,17.4,23.3,70.0,2.88,21.39,6.43,6.43,2021-01-18 02:00:00
2021-01-19,5,2021,4.9,Low,28.0,16.9,22.5,75.0,3.42,20.33,6.04,6.04,2021-01-19 02:00:00
2021-01-20,5,2021,0.4,Low,26.9,15.6,21.2,70.0,2.85,20.75,6.05,6.05,2021-01-20 02:00:00
2021-01-21,5,2021,4.2,Low,26.8,16.5,21.6,70.0,3.28,20.79,6.11,6.11,2021-01-21 02:00:00
2021-01-22,5,2021,5.2,Low,28.3,16.8,22.5,70.0,2.11,20.17,5.99,5.99,2021-01-22 02:00:00
2021-01-23,5,2021,0.5,Low,28.2,16.3,22.2,70.0,2.54,19.51,5.78,5.78,2021-01-23 02:00:00
2021-01-24,5,2021,0.7,Low,27.3,17.4,22.3,73.0,3.08,20.77,6.15,6.15,2021-01-24 02:00:00
2021-01-25,5,2021,3.6,Low,28.5,16.1,22.3,65.0,2.83,20.84,6.2,6.2,2021-01-25 02:00:00
2021-01-26,5,2021,0.6,Low,27.2,16.4,21.8,69.0,2.89,19.83,5.85,5.85,2021-01-26 02:00:00
2021-01-27,5,2021,3.1,Low,28.9,16.3,22.6,68.0,3.43,18.58,5.58,5.58,2021-01-27 02:00:00
2021-01-28,5,2021,3.3,Low,27.3,14.9,21.1,76.0,2.4,19.21,5.56,5.56,2021-01-28 02:00:00
2021-01-29,5,2021,0.6,Low,29.4,16.8,23.1,68.0,3.51,21.22,6.39,6.39,2021-01-29 02:00:00
2021-01-30,5,2021,1.3,Low,28.2,16.2,22.2,69.0,2.84,22.05,6.52,6.52,2021-01-30 02:00:00
2021-01-31,5,2021,0.2,Low,27.5,16.2,21.8,71.0,2.59,19.97,5.87,5.87,2021-01-31 02:00:00
2021-02-01,5,2021,1.8,Low,27.0,16.2,21.6,68.0,2.9,21.31,6.26,6.26,2021-02-01 02:00:00
2021-02-02,5,2021,5.7,Low,26.5,16.8,21.7,71.0,3.08,21.3,6.25,6.25,2021-02-02 02:00:00
2021-02-03,5,2021,1.8,Low,28.7,14.2,21.4,75.0,3.31,19.36,5.66,5.66,2021-02-03 02:00:00
2021-02-04,5,2021,1.0,Low,28.5,15.5,22.0,75.0,2.82,22.25,6.53,6.53,2021-02-04 02:00:00
2021-02-05,5,2021,0.2,Low,27.8,15.3,21.5,72.0,2.74,21.98,6.42,6.42,2021-02-05 02:00:00
2021-02-06,5,2021,1.9,Low,29.0,16.3,22.7,64.0,3.25,21.67,6.5,6.5,2021-02-06 02:00:00
2021-02-07,5,2021,3.7,Low,28.7,16.0,22.3,69.0,2.34,21.97,6.5,6.5,2021-02-07 02:00:00
2021-02-08,5,2021,3.8,Low,28.0,16.5,22.2,71.0,2.74,21.35,6.31,6.31,2021-02-08 02:00:00
2021-02-09,5,2021,0.5,Low,27.9,15.6,21.8,79.0,3.18,19.79,5.79,5.79,2021-02-09 02:00:00
2021-02-10,5,2021,0.4,Low,30.1,15.6,22.8,76.0,2.87,22.15,6.58,6.58,2021-02-10 02:00:00
2021-02-11,5,2021,5.3,Low,29.2,15.6,22.4,68.0,2.72,20.57,6.11,6.11,2021-02-11 02:00:00
2021-02-12,5,2021,1.1,Low,29.3,16.2,22.7,68.0,3.21,22.25,6.66,6.66,2021-02-12 02:00:00
2021-02-13,5,2021,1.1,Low,28.0,16.7,22.4,72.0,3.25,20.2,6.01,6.01,2021-02-13 02:00:00
2021-02-14,5,2021,0.2,Low,29.4,15.5,22.5,69.0,2.58,19.86,5.91,5.91,2021-02-14 02:00:00
2021-02-15,5,2021,0.4,Low,29.7,16.7,23.2,70.0,2.38,20.31,6.1,6.1,2021-02-15 02:00:00
2021-02-16,5,2021,0.8,Low,27.7,16.4,22.0,73.0,3.59,21.02,6.21,6.21,2021-02-16 02:00:00
2021-02-17,5,2021,1.5,Low,28.2,16.9,22.6,74.0,3.43,20.59,6.13,6.13,2021-02-17 02:00:00
2021-02-18,5,2021,0.8,Low,27.9,16.7,22.3,72.0,2.2,21.09,6.22,6.22,2021-02-18 02:00:00
2021-02-19,5,2021,3.4,Low,28.9,17.6,23.2,72.0,3.96,20.7,6.25,6.25,2021-02-19 02:00:00
2021-02-20,5,2021,0.8,Low,28.8,17.2,23.0,72.0,2.85,19.93,5.97,5.97,2021-02-20 02:00:00
2021-02-21,5,2021,2.8,Low,28.3,17.0,22.7,72.0,3.73,20.2,6.04,6.04,2021-02-21 02:00:00
2021-02-22,5,2021,3.5,Low,29.1,16.6,22.9,66.0,2.51,23.06,6.89,6.89,2021-02-22 02:00:00
2021-02-23,5,2021,1.3,Low,28.7,17.0,22.9,71.0,2.33,22.3,6.63,6.63,2021-02-23 02:00:00
2021-02-24,5,2021,1.2,Low,30.0,16.2,23.1,68.0,2.84,21.67,6.51,6.51,2021-02-24 02:00:00
2021-02-25,5,2021,0.7,Low,31.1,16.1,23.6,73.0,3.38,21.6,6.53,6.53,2021-02-25 02:00:00
2021-02-26,5,2021,2.0,Low,28.6,18.3,23.5,70.0,2.47,20.05,6.05,6.05,2021-02-26 02:00:00
2021-02-27,5,2021,0.8,Low,29.3,17.7,23.5,73.0,2.55,19.97,6.01,6.01,2021-02-27 02:00:00
2021-02-28,5,2021,0.2,Low,28.7,15.8,22.3,68.0,3.13,22.32,6.62,6.62,2021-02-28 02:00:00
2021-03-01,5,2021,0.2,Low,29.2,17.0,23.1,70.0,2.17,20.91,6.25,6.25,2021-03-01 02:00:00
2021-03-02,5,2021,1.8,Low,29.6,14.8,22.2,67.0,2.39,21.09,6.24,6.24,2021-03-02 02:00:00
2021-03-03,5,2021,0.2,Low,30.2,16.2,23.2,67.0,3.67,22.04,6.66,6.66,2021-03-03 02:00:00
2021-03-04,5,2021,0.5,Low,28.7,17.5,23.1,69.0,2.88,21.51,6.46,6.46,2021-03-04 02:00:00
2021-03-05,5,2021,3.0,Low,27.8,17.0,22.4,72.0,3.11,21.9,6.49,6.49,2021-03-05 02:00:00
2021-03-06,5,2021,1.4,Low,28.1,16.6,22.4,68.0,2.64,20.52,6.1,6.1,2021-03-06 02:00:00
2021-03-07,5,2021,1.7,Low,29.5,16.4,23.0,63.0,2.64,21.73,6.53,6.53,2021-03-07 02:00:00
2021-03-08,5,2021,0.2,Low,27.9,14.9,21.4,64.0,2.3,21.3,6.23,6.23,2021-03-08 02:00:00
2021-03-09,5,2021,0.0,Low,29.3,17.0,23.1,68.0,2.81,22.1,6.64,6.64,2021-03-09 02:00:00
2021-03-10,5,2021,5.7,Low,29.1,17.9,23.5,68.0,2.72,23.11,6.97,6.97,2021-03-10 02:00:00
2021-03-11,5,2021,2.0,Low,28.5,16.2,22.3,70.0,3.02,22.44,6.65,6.65,2021-03-11 02:00:00
2021-03-12,5,2021,2.6,Low,29.6,15.5,22.5,65.0,2.62,23.6,7.02,7.02,2021-03-12 02:00:00
2021-03-13,5,2021,3.7,Low,31.3,16.1,23.7,69.0,3.22,22.56,6.84,6.84,2021-03-13 02:00:00
2021-03-14,5,2021,0.0,Low,30.9,17.3,24.1,69.0,3.08,21.5,6.56,6.56,2021-03-14 02:00:00
2021-03-15,5,2021,0.8,Low,26.7,15.1,20.9,68.0,2.79,21.66,6.28,6.28,2021-03-15 02:00:00
2021-03-16,5,2021,0.5,Low,29.4,16.3,22.9,71.0,3.16,20.84,6.23,6.23,2021-03-16 02:00:00
2021-03-17,5,2021,1.3,Low,28.7,16.3,22.5,72.0,3.41,20.04,5.98,5.98,2021-03-17 02:00:00
2021-03-18,5,2021,1.2,Low,29.2,17.6,23.4,68.0,2.78,19.12,5.79,5.79,2021-03-18 02:00:00
2021-03-19,5,2021,1.7,Low,27.3,16.3,21.8,67.0,3.68,21.02,6.23,6.23,2021-03-19 02:00:00
2021-03-20,5,2021,0.2,Low,29.4,15.6,22.5,65.0,3.09,19.86,5.95,5.95,2021-03-20 02:00:00
2021-03-21,5,2021,0.9,Low,30.7,16.8,23.7,69.0,3.15,22.67,6.87,6.87,2021-03-21 02:00:00
2021-03-22,5,2021,4.9,Low,27.0,17.1,22.1,67.0,2.95,22.97,6.79,6.79,2021-03-22 02:00:00
2021-03-23,5,2021,1.6,Low,31.0,15.7,23.4,71.0,2.28,22.42,6.72,6.72,2021-03-23 02:00:00
2021-03-24,5,2021,0.7,Low,27.7,17.6,22.6,70.0,2.2,22.43,6.65,6.65,2021-03-24 02:00:00
2021-03-25,5,2021,0.5,Low,25.3,17.6,21.4,73.0,2.96,23.94,6.96,6.96,2021-03-25 02:00:00
2021-03-26,5,2021,4.5,Low,28.6,16.4,22.5,65.0,2.69,22.22,6.62,6.62,2021-03-26 02:00:00
2021-03-27,5,2021,3.0,Low,29.5,16.3,22.9,75.0,3.65,20.52,6.14,6.14,2021-03-27 02:00:00
2021-03-28,5,2021,0.6,Low,28.3,17.5,22.9,70.0,3.15,22.75,6.81,6.81,2021-03-28 02:00:00
2021-03-29,5,2021,0.2,Low,29.4,15.8,22.6,68.0,2.96,20.62,6.16,6.16,2021-03-29 02:00:00
2021-03-30,5,2021,0.7,Low,28.5,16.7,22.6,63.0,2.98,21.57,6.46,6.46,2021-03-30 02:00:00
2021-03-31,5,2021,0.1,Low,28.4,15.4,21.9,69.0,3.45,22.61,6.68,6.68,2021-03-31 02:00:00
2021-04-01,5,2021,11.3,Low,31.4,16.2,23.8,70.0,3.12,21.95,6.66,6.66,2021-04-01 02:00:00
2021-04-02,5,2021,10.2,Low,28.0,15.2,21.6,66.0,2.19,22.7,6.64,6.64,2021-04-02 02:00:00
2021-04-03,5,2021,0.0,Low,29.9,17.0,23.4,68.0,2.81,21.11,6.38,6.38,2021-04-03 02:00:00
2021-04-04,5,2021,2.6,Low,29.4,16.9,23.2,70.0,3.09,23.51,7.05,7.05,2021-04-04 02:00:00
2021-04-05,5,2021,2.4,Low,29.6,17.1,23.3,74.0,2.93,20.46,6.15,6.15,2021-04-05 02:00:00
2021-04-06,5,2021,0.9,Low,30.8,15.4,23.1,65.0,3.33,22.91,6.91,6.91,2021-04-06 02:00:00
2021-04-07,5,2021,0.4,Low,30.2,15.9,23.1,71.0,3.12,20.15,6.06,6.06,2021-04-07 02:00:00
2021-04-08,5,2021,0.0,Low,30.7,16.8,23.8,71.0,3.58,20.92,6.36,6.36,2021-04-08 02:00:00
2021-04-09,5,2021,0.2,Low,30.4,16.9,23.6,69.0,3.75,22.3,6.78,6.78,2021-04-09 02:00:00
2021-04-10,5,2021,2.9,Low,30.3,15.8,23.1,73.0,3.35,21.95,6.58,6.58,2021-04-10 02:00:00
2021-04-11,5,2021,0.1,Low,29.6,15.0,22.3,72.0,2.49,23.27,6.86,6.86,2021-04-11 02:00:00
2021-04-12,5,2021,0.0,Low,27.9,16.1,22.0,67.0,3.56,22.92,6.78,6.78,2021-04-12 02:00:00
2021-04-13,5,2021,1.9,Low,28.8,15.6,22.2,69.0,3.12,21.64,6.42,6.42,2021-04-13 02:00:00
2021-04-14,5,2021,0.0,Low,29.6,16.2,22.9,67.0,3.48,20.74,6.24,6.24,2021-04-14 02:00:00
2021-04-15,5,2021,2.9,Low,28.7,15.9,22.3,70.0,3.09,21.43,6.36,6.36,2021-04-15 02:00:00
2021-04-16,5,2021,0.0,Low,29.3,16.8,23.1,73.0,3.31,21.3,6.38,6.38,2021-04-16 02:00:00
2021-04-17,5,2021,0.2,Low,31.1,16.7,23.9,67.0,3.14,21.13,6.44,6.44,2021-04-17 02:00:00
2021-04-18,5,2021,0.1,Low,32.5,17.7,25.1,69.0,2.94,21.89,6.76,6.76,2021-04-18 02:00:00
2021-04-19,5,2021,1.2,Low,29.4,16.4,22.9,69.0,3.63,23.27,6.98,6.98,2021-04-19 02:00:00
2021-04-20,5,2021,1.1,Low,28.9,17.8,23.4,69.0,3.29,21.63,6.53,6.53,2021-04-20 02:00:00
2021-04-21,5,2021,2.8,Low,30.1,16.9,23.5,67.0,3.21,21.91,6.64,6.64,2021-04-21 02:00:00
2021-04-22,5,2021,0.1,Low,30.2,16.4,23.3,69.0,2.52,23.96,7.18,7.18,2021-04-22 02:00:00
2021-04-23,5,2021,0.2,Low,30.0,16.9,23.4,64.0,3.54,21.81,6.63,6.63,2021-04-23 02:00:00
2021-04-24,5,2021,2.5,Low,29.0,16.8,22.9,63.0,3.42,23.05,6.95,6.95,2021-04-24 02:00:00
2021-04-25,5,2021,4.3,Low,29.3,16.2,22.8,69.0,3.42,21.24,6.37,6.37,2021-04-25 02:00:00
2021-04-26,5,2021,0.0,Low,28.8,17.9,23.4,72.0,2.83,21.78,6.55,6.55,2021-04-26 02:00:00
2021-04-27,5,2021,0.6,Low,29.0,17.4,23.2,61.0,3.26,24.49,7.4,7.4,2021-04-27 02:00:00
2021-04-28,5,2021,1.0,Low,28.2,16.3,22.3,63.0,2.53,23.1,6.86,6.86,2021-04-28 02:00:00
2021-04-29,5,2021,0.2,Low,30.3,17.2,23.8,67.0,2.76,21.9,6.65,6.65,2021-04-29 02:00:00
2021-04-30,5,2021,0.2,Low,29.6,16.8,23.2,70.0,2.26,21.34,6.39,6.39,2021-04-30 02:00:00
2021-05-01,5,2021,3.0,Low,28.8,16.5,22.7,72.0,2.48,23.56,6.98,6.98,2021-05-01 02:00:00
2021-05-02,5,2021,4.3,Moderate,29.1,16.7,22.9,73.0,3.56,22.04,6.59,6.59,2021-05-02 02:00:00
2021-05-03,5,2021,1.2,Moderate,29.8,17.7,23.7,67.0,3.2,21.29,6.48,6.48,2021-05-03 02:00:00
2021-05-04,5,2021,3.5,Moderate,28.4,17.5,22.9,67.0,3.38,22.5,6.76,6.76,2021-05-04 02:00:00
2021-05-05,5,2021,0.0,Moderate,30.0,17.8,23.9,67.0,3.39,22.45,6.84,6.84,2021-05-05 02:00:00
2021-05-06,5,2021,3.2,Moderate,29.7,15.3,22.5,67.0,3.38,21.12,6.31,6.31,2021-05-06 02:00:00
2021-05-07,5,2021,0.2,Moderate,28.6,16.9,22.7,75.0,2.62,23.17,6.87,6.87,2021-05-07 02:00:00
2021-05-08,5,2021,1.7,Moderate,30.4,18.1,24.3,71.0,2.98,21.72,6.62,6.62,2021-05-08 02:00:00
2021-05-09,5,2021,0.2,Moderate,30.9,16.1,23.5,66.0,3.55,21.15,6.43,6.43,2021-05-09 02:00:00
2021-05-10,5,2021,2.2,Moderate,30.7,17.6,24.1,68.0,2.92,22.34,6.81,6.81,2021-05-10 02:00:00
2021-05-11,5,2021,1.7,Moderate,28.9,18.2,23.6,63.0,3.46,21.9,6.68,6.68,2021-05-11 02:00:00
2021-05-12,5,2021,1.6,Moderate,30.4,17.6,24.0,64.0,3.42,24.78,7.56,7.56,2021-05-12 02:00:00
2021-05-13,5,2021,0.0,Moderate,29.1,17.9,23.5,70.0,2.18,22.45,6.74,6.74,2021-05-13 02:00:00
2021-05-14,5,2021,1.8,Moderate,32.2,15.5,23.9,73.0,3.45,22.24,6.75,6.75,2021-05-14 02:00:00
2021-05-15,5,2021,3.0,Moderate,29.3,17.0,23.2,63.0,3.67,21.98,6.67,6.67,2021-05-15 02:00:00
2021-05-16,5,2021,3.7,Moderate,29.4,17.2,23.3,68.0,2.64,23.2,6.97,6.97,2021-05-16 02:00:00
2021-05-17,5,2021,0.0,Moderate,31.7,17.8,24.8,73.0,2.97,22.14,6.79,6.79,2021-05-17 02:00:00
2021-05-18,5,2021,0.1,Moderate,30.2,17.0,23.6,68.0,2.89,23.2,7.01,7.01,2021-05-18 02:00:00
2021-05-19,5,2021,0.0,Moderate,30.9,17.3,24.1,69.0,3.14,22.3,6.8,6.8,2021-05-19 02:00:00
2021-05-20,5,2021,0.0,Moderate,30.0,17.3,23.7,63.0,3.04,21.94,6.68,6.68,2021-05-20 02:00:00
2021-05-21,5,2021,7.1,Moderate,28.9,16.7,22.8,66.0,2.97,22.11,6.62,6.62,2021-05-21 02:00:00
2021-05-22,5,2021,1.7,Moderate,31.1,17.8,24.5,66.0,3.09,22.16,6.81,6.81,2021-05-22 02:00:00
2021-05-23,5,2021,0.1,Moderate,30.1,17.4,23.7,67.0,3.22,22.06,6.71,6.71,2021-05-23 02:00:00
2021-05-24,5,2021,4.5,Moderate,28.8,16.7,22.7,65.0,3.26,23.01,6.89,6.89,2021-05-24 02:00:00
2021-05-25,5,2021,0.0,Moderate,30.6,16.9,23.7,64.0,2.55,21.74,6.61,6.61,2021-05-25 02:00:00
2021-05-26,5,2021,1.3,Moderate,30.0,17.0,23.5,72.0,3.22,22.53,6.79,6.79,2021-05-26 02:00:00
2021-05-27,5,2021,0.2,Moderate,31.3,16.4,23.8,66.0,3.37,22.01,6.71,6.71,2021-05-27 02:00:00
2021-05-28,5,2021,0.0,Moderate,29.8,17.4,23.6,67.0,2.73,23.3,7.04,7.04,2021-05-28 02:00:00
2021-05-29,5,2021,0.5,Moderate,29.8,15.9,22.9,62.0,2.95,23.23,6.98,6.98,2021-05-29 02:00:00
2021-05-30,5,2021,0.0,Moderate,28.7,17.3,23.0,67.0,2.8,22.05,6.62,6.62,2021-05-30 02:00:00
2021-05-31,5,2021,5.7,Moderate,33.0,17.2,25.1,71.0,3.39,22.11,6.84,6.84,2021-05-31 02:00:00
2021-06-01,5,2021,0.0,Moderate,30.5,16.9,23.7,68.0,2.85,21.76,6.59,6.59,2021-06-01 02:00:00
2021-06-02,5,2021,0.0,Moderate,29.4,14.9,22.2,71.0,2.81,21.15,6.25,6.25,2021-06-02 02:00:00
2021-06-03,5,2021,0.0,Moderate,28.7,16.4,22.5,75.0,2.66,22.56,6.67,6.67,2021-06-03 02:00:00
2021-06-04,5,2021,2.4,Moderate,31.4,16.5,24.0,63.0,3.56,23.18,7.1,7.1,2021-06-04 02:00:00
2021-06-05,5,2021,0.6,Moderate,31.6,16.7,24.2,64.0,2.76,21.72,6.64,6.64,2021-06-05 02:00:00
2021-06-06,5,2021,0.6,Moderate,30.6,18.4,24.5,64.0,2.84,23.8,7.3,7.3,2021-06-06 02:00:00
2021-06-07,5,2021,2.9,Moderate,29.1,17.5,23.3,64.0,2.76,23.69,7.14,7.14,2021-06-07 02:00:00
2021-06-08,5,2021,2.8,Moderate,29.5,16.6,23.0,71.0,3.05,22.19,6.65,6.65,2021-06-08 02:00:00
2021-06-09,5,2021,0.1,Moderate,31.3,17.9,24.6,65.0,3.04,21.58,6.65,6.65,2021-06-09 02:00:00
2021-06-10,5,2021,0.5,Moderate,30.5,17.5,24.0,67.0,3.18,22.54,6.87,6.87,2021-06-10 02:00:00
2021-06-11,5,2021,0.5,Moderate,30.3,18.2,24.3,67.0,3.09,21.6,6.61,6.61,2021-06-11 02:00:00
2021-06-12,5,2021,1.3,Moderate,29.1,17.3,23.2,65.0,2.65,23.54,7.08,7.08,2021-06-12 02:00:00
2021-06-13,5,2021,0.3,Moderate,30.3,18.0,24.1,65.0,3.76,21.81,6.7,6.7,2021-06-13 02:00:00
2021-06-14,5,2021,0.0,Moderate,30.1,17.7,23.9,65.0,2.66,22.4,6.81,6.81,2021-06-14 02:00:00
2021-06-15,5,2021,0.0,Moderate,30.8,17.7,24.3,62.0,2.89,22.65,6.94,6.94,2021-06-15 02:00:00
2021-06-16,5,2021,1.2,Moderate,28.7,16.4,22.5,70.0,2.76,24.99,7.4,7.4,2021-06-16 02:00:00
2021-06-17,5,2021,0.8,Moderate,31.2,17.7,24.4,61.0,2.77,22.46,6.91,6.91,2021-06-17 02:00:00
2021-06-18,5,2021,0.0,Moderate,31.3,17.4,24.4,68.0,2.96,22.99,7.03,7.03,2021-06-18 02:00:00
2021-06-19,5,2021,0.0,Moderate,31.3,17.8,24.6,70.0,3.27,22.64,6.95,6.95,2021-06-19 02:00:00
2021-06-20,5,2021,3.9,Moderate,30.3,16.6,23.5,61.0,3.0,22.68,6.89,6.89,2021-06-20 02:00:00
2021-06-21,5,2021,0.8,Moderate,31.7,18.1,24.9,68.0,3.01,21.75,6.71,6.71,2021-06-21 02:00:00
2021-06-22,5,2021,3.0,Moderate,29.4,18.0,23.7,66.0,3.19,23.91,7.26,7.26,2021-06-22 02:00:00
2021-06-23,5,2021,2.3,Moderate,31.6,17.7,24.6,62.0,3.38,24.15,7.45,7.45,2021-06-23 02:00:00
2021-06-24,5,2021,0.9,Moderate,31.4,17.0,24.2,63.0,2.71,21.1,6.47,6.47,2021-06-24 02:00:00
2021-06-25,5,2021,4.8,Moderate,29.5,18.6,24.0,64.0,3.01,22.86,6.98,6.98,2021-06-25 02:00:00
2021-06-26,5,2021,0.4,Moderate,31.0,16.6,23.8,65.0,2.69,22.12,6.72,6.72,2021-06-26 02:00:00
2021-06-27,5,2021,1.1,Moderate,30.7,16.4,23.6,68.0,2.41,21.0,6.34,6.34,2021-06-27 02:00:00
2021-06-28,5,2021,3.1,Moderate,29.9,16.7,23.3,65.0,3.18,22.82,6.89,6.89,2021-06-28 02:00:00
2021-06-29,5,2021,0.2,Moderate,29.8,17.3,23.6,70.0,2.56,25.14,7.56,7.56,2021-06-29 02:00:00
2021-06-30,5,2021,0.6,Moderate,32.8,19.4,26.1,66.0,2.65,23.11,7.24,7.24,2021-06-30 02:00:00
2021-07-01,5,2021,0.2,Moderate,30.1,16.0,23.1,61.0,3.63,23.74,7.19,7.19,2021-07-01 02:00:00
2021-07-02,5,2021,1.8,Moderate,30.7,17.3,24.0,68.0,2.48,20.95,6.37,6.37,2021-07-02 02:00:00
2021-07-03,5,2021,0.0,Moderate,29.7,17.5,23.6,66.0,3.29,22.64,6.87,6.87,2021-07-03 02:00:00
2021-07-04,5,2021,0.9,Moderate,30.7,17.4,24.1,68.0,2.57,23.27,7.07,7.07,2021-07-04 02:00:00
2021-07-05,5,2021,0.0,Moderate,32.0,17.1,24.5,66.0,3.1,23.25,7.14,7.14,2021-07-05 02:00:00
2021-07-06,5,2021,0.2,Moderate,31.5,16.9,24.2,61.0,3.43,22.81,7.02,7.02,2021-07-06 02:00:00
2021-07-07,5,2021,2.6,Moderate,30.4,18.1,24.3,63.0,2.92,23.02,7.06,7.06,2021-07-07 02:00:00
2021-07-08,5,2021,1.2,Moderate,31.5,17.0,24.2,64.0,2.92,22.43,6.87,6.87,2021-07-08 02:00:00
2021-07-09,5,2021,0.0,Moderate,31.1,18.3,24.7,64.0,2.66,23.39,7.2,7.2,2021-07-09 02:00:00
2021-07-10,5,2021,0.5,Moderate,30.3,17.8,24.0,61.0,2.95,23.25,7.11,7.11,2021-07-10 02:00:00
2021-07-11,5,2021,1.0,Moderate,30.4,16.0,23.2,61.0,2.73,23.04,6.95,6.95,2021-07-11 02:00:00
2021-07-12,5,2021,1.8,Moderate,31.6,18.7,25.1,69.0,3.02,22.63,6.99,6.99,2021-07-12 02:00:00
2021-07-13,5,2021,3.3,Moderate,30.6,17.8,24.2,58.0,3.62,21.71,6.72,6.72,2021-07-13 02:00:00
2021-07-14,5,2021,0.2,Moderate,32.8,16.5,24.7,71.0,2.9,23.35,7.15,7.15,2021-07-14 02:00:00
2021-07-15,5,2021,0.3,Moderate,29.5,17.6,23.6,66.0,3.18,21.04,6.4,6.4,2021-07-15 02:00:00
2021-07-16,5,2021,0.5,Moderate,31.1,17.2,24.1,65.0,3.08,23.42,7.15,7.15,2021-07-16 02:00:00
2021-07-17,5,2021,0.4,Moderate,28.8,16.5,22.7,70.0,2.88,24.53,7.29,7.29,2021-07-17 02:00:00
2021-07-18,5,2021,0.1,Moderate,31.7,17.9,24.8,68.0,3.26,23.57,7.25,7.25,2021-07-18 02:00:00
2021-07-19,5,2021,0.3,Moderate,32.1,18.0,25.0,64.0,3.61,22.65,7.05,7.05,2021-07-19 02:00:00
2021-07-20,5,2021,0.0,Moderate,31.3,17.6,24.5,61.0,3.04,24.86,7.64,7.64,2021-07-20 02:00:00
