time,region_id,year_id,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,updated_at
2022-01-05,4,2022,12.4,6.0,4.85,2.3,47.28,5001455.0,108734.0,-6.41,207.41,2022-01-05 02:00:00
2022-01-06,4,2022,0.7,6.1,5.07,0.3,12.48,4819521.0,176377.0,1.83,129.55,2022-01-06 02:00:00
2022-01-07,4,2022,0.5,6.1,5.18,1.2,13.32,4838324.0,169182.0,5.59,8.72,2022-01-07 02:00:00
2022-01-08,4,2022,0.7,6.0,4.91,0.0,12.65,4744710.0,139864.0,5.34,11.47,2022-01-08 02:00:00
2022-01-09,4,2022,1.5,6.2,5.37,0.8,12.6,4811229.0,160126.0,4.66,24.31,2022-01-09 02:00:00
2022-01-10,4,2022,0.7,6.4,5.37,0.0,4.45,4554297.0,160802.0,5.78,10.36,2022-01-10 02:00:00
2022-01-11,4,2022,0.2,5.8,5.09,0.0,12.59,4620652.0,171011.0,5.6,3.37,2022-01-11 02:00:00
2022-01-12,4,2022,0.2,6.1,5.23,0.3,11.95,4586851.0,158753.0,5.98,2.6,2022-01-12 02:00:00
2022-01-13,4,2022,0.2,6.0,5.02,0.0,7.89,4558304.0,187918.0,5.78,3.36,2022-01-13 02:00:00
2022-01-14,4,2022,0.5,6.4,5.15,0.1,9.87,4358245.0,119208.0,5.89,8.0,2022-01-14 02:00:00
2022-01-15,4,2022,1.5,6.4,4.32,0.0,13.9,4384112.0,145219.0,4.85,24.03,2022-01-15 02:00:00
2022-01-16,4,2022,1.8,6.4,4.94,0.0,16.79,4471859.0,152593.0,4.66,27.35,2022-01-16 02:00:00
2022-01-17,4,2022,0.1,6.4,5.3,0.0,12.83,4225363.0,145668.0,6.31,1.23,2022-01-17 02:00:00
2022-01-18,4,2022,1.9,6.8,5.13,0.0,14.9,4209017.0,137609.0,4.83,28.54,2022-01-18 02:00:00
2022-01-19,4,2022,3.0,6.4,5.0,1.0,21.41,4145482.0,171791.0,3.36,47.28,2022-01-19 02:00:00
2022-01-20,4,2022,1.2,6.0,5.62,0.3,14.7,4074949.0,155507.0,4.72,20.82,2022-01-20 02:00:00
2022-01-21,4,2022,3.3,5.8,4.56,0.0,14.78,4109451.0,123174.0,2.51,57.05,2022-01-21 02:00:00
2022-01-22,4,2022,1.2,6.0,5.68,2.0,15.36,4010451.0,155180.0,4.85,19.83,2022-01-22 02:00:00
2022-01-23,4,2022,0.4,6.6,5.36,0.0,12.34,3974075.0,147768.0,6.19,5.87,2022-01-23 02:00:00
2022-01-24,4,2022,1.6,6.5,4.83,0.9,13.76,3940939.0,145117.0,4.92,23.99,2022-01-24 02:00:00
2022-01-25,4,2022,2.8,5.9,5.0,0.0,12.83,3975909.0,134974.0,3.11,47.47,2022-01-25 02:00:00
2022-01-26,4,2022,0.5,6.1,4.95,0.2,12.9,3902852.0,159971.0,5.69,7.37,2022-01-26 02:00:00
2022-01-27,4,2022,0.1,6.2,4.8,2.2,10.48,3876852.0,134141.0,6.12,1.68,2022-01-27 02:00:00
2022-01-28,4,2022,0.1,6.2,4.64,0.0,6.07,3740645.0,131863.0,6.15,1.49,2022-01-28 02:00:00
2022-01-29,4,2022,4.8,6.1,4.48,1.8,20.51,3649853.0,148642.0,1.34,78.23,2022-01-29 02:00:00
2022-01-30,4,2022,1.5,6.5,4.96,0.4,14.98,3836580.0,138577.0,5.06,22.3,2022-01-30 02:00:00
2022-01-31,4,2022,1.7,6.1,5.34,0.2,12.75,3709652.0,146148.0,4.43,27.48,2022-01-31 02:00:00
2022-02-01,4,2022,1.8,6.4,5.44,1.0,10.82,3491015.0,114189.0,4.55,28.61,2022-02-01 02:00:00
2022-02-02,4,2022,0.2,6.4,5.24,0.3,13.31,3520031.0,135887.0,6.29,2.37,2022-02-02 02:00:00
2022-02-03,4,2022,1.8,6.3,5.94,0.2,15.52,3425939.0,176794.0,4.43,29.3,2022-02-03 02:00:00
2022-02-04,4,2022,0.7,6.2,4.86,0.0,14.66,3352802.0,137598.0,5.43,12.07,2022-02-04 02:00:00
2022-02-05,4,2022,1.2,6.5,5.45,0.0,12.07,3308783.0,169091.0,5.33,18.02,2022-02-05 02:00:00
2022-02-06,4,2022,3.1,6.3,5.05,1.2,12.63,3394792.0,197618.0,3.24,48.83,2022-02-06 02:00:00
2022-02-07,4,2022,1.3,6.2,5.82,0.0,11.89,3292666.0,127735.0,4.88,20.85,2022-02-07 02:00:00
2022-02-08,4,2022,0.6,6.2,4.91,0.0,6.3,3371053.0,170549.0,5.64,9.65,2022-02-08 02:00:00
2022-02-09,4,2022,3.6,5.8,5.54,0.8,21.63,3203566.0,137084.0,2.16,62.77,2022-02-09 02:00:00
2022-02-10,4,2022,2.1,6.1,5.63,1.4,13.64,3209349.0,176381.0,3.97,34.5,2022-02-10 02:00:00
2022-02-11,4,2022,3.5,5.9,4.51,1.3,19.22,3135870.0,163917.0,2.42,58.87,2022-02-11 02:00:00
2022-02-12,4,2022,1.0,6.3,5.01,1.6,7.16,3172721.0,133018.0,5.32,15.63,2022-02-12 02:00:00
2022-02-13,4,2022,0.0,6.2,5.1,0.7,8.24,2925626.0,149490.0,6.19,0.75,2022-02-13 02:00:00
2022-02-14,4,2022,0.5,6.4,5.1,0.5,13.39,3061759.0,146440.0,5.88,8.16,2022-02-14 02:00:00
2022-02-15,4,2022,1.0,6.7,4.9,0.0,7.46,2935324.0,132423.0,5.65,15.2,2022-02-15 02:00:00
2022-02-16,4,2022,4.0,6.4,5.5,0.4,11.43,2874823.0,165038.0,2.38,62.72,2022-02-16 02:00:00
2022-02-17,4,2022,0.4,6.6,5.11,0.0,10.0,2831699.0,160838.0,5.01,42.62,2022-02-17 02:00:00
2022-02-18,4,2022,1.1,6.6,6.15,0.6,8.31,2758223.0,191984.0,5.53,16.14,2022-02-18 02:00:00
2022-02-19,4,2022,1.0,6.6,6.27,0.0,9.84,2727041.0,168744.0,5.56,15.77,2022-02-19 02:00:00
2022-02-20,4,2022,0.4,6.5,5.24,0.9,16.74,2661558.0,170318.0,6.09,6.64,2022-02-20 02:00:00
2022-02-21,4,2022,2.5,6.5,4.77,0.0,14.03,2679003.0,164815.0,1.38,120.3,2022-02-21 02:00:00
2022-02-22,4,2022,0.0,6.1,5.45,0.0,5.36,2430867.0,187031.0,6.15,0.0,2022-02-22 02:00:00
2022-02-23,4,2022,3.4,6.7,5.1,0.7,16.78,2488808.0,173533.0,3.29,50.61,2022-02-23 02:00:00
2022-02-24,4,2022,2.1,6.4,5.55,0.8,12.7,2474299.0,190492.0,4.38,31.99,2022-02-24 02:00:00
2022-02-25,4,2022,0.6,5.9,5.28,1.3,13.61,2380155.0,182970.0,5.33,10.16,2022-02-25 02:00:00
2022-02-26,4,2022,0.0,6.5,5.0,0.2,10.3,2466532.0,185651.0,6.53,0.0,2022-02-26 02:00:00
2022-02-27,4,2022,5.3,6.6,5.6,0.0,23.98,2345852.0,161052.0,1.3,80.33,2022-02-27 02:00:00
2022-02-28,4,2022,0.6,6.2,5.76,0.8,10.85,2211859.0,179273.0,5.62,9.51,2022-02-28 02:00:00
2022-03-01,4,2022,0.6,5.9,5.01,0.2,8.6,2286148.0,222172.0,5.28,10.43,2022-03-01 02:00:00
2022-03-02,4,2022,3.6,6.2,5.25,0.0,18.03,2226284.0,179661.0,2.6,57.91,2022-03-02 02:00:00
2022-03-03,4,2022,0.3,6.0,5.58,0.3,17.39,2081385.0,211880.0,4.18,57.13,2022-03-03 02:00:00
2022-03-04,4,2022,1.2,6.3,5.19,0.0,11.39,2200246.0,235889.0,5.15,18.37,2022-03-04 02:00:00
2022-03-05,4,2022,0.3,6.6,6.15,0.1,7.56,2039418.0,209889.0,6.32,4.7,2022-03-05 02:00:00
2022-03-06,4,2022,0.2,6.0,5.6,0.7,9.75,2040806.0,258880.0,1.19,157.44,2022-03-06 02:00:00
2022-03-07,4,2022,8.4,6.6,5.44,1.1,30.95,2014701.0,268021.0,-1.79,127.18,2022-03-07 02:00:00
2022-03-08,4,2022,0.7,5.6,5.31,0.4,9.19,1918458.0,288411.0,4.94,12.0,2022-03-08 02:00:00
2022-03-09,4,2022,1.1,6.8,5.06,0.0,14.93,1902789.0,262473.0,5.71,15.86,2022-03-09 02:00:00
2022-03-10,4,2022,8.6,6.6,4.4,1.9,31.63,1947054.0,238073.0,-2.02,130.71,2022-03-10 02:00:00
2022-03-11,4,2022,2.9,6.2,4.61,2.4,18.34,1896813.0,323472.0,-1.73,208.41,2022-03-11 02:00:00
2022-03-12,4,2022,0.0,6.2,4.6,0.0,10.51,1816590.0,310241.0,6.23,0.0,2022-03-12 02:00:00
2022-03-13,4,2022,5.5,6.3,5.04,1.5,24.62,1750794.0,330090.0,0.75,88.03,2022-03-13 02:00:00
2022-03-14,4,2022,0.0,7.0,5.33,0.0,8.15,1750936.0,297382.0,6.96,0.13,2022-03-14 02:00:00
2022-03-15,4,2022,0.2,6.8,5.13,1.1,14.88,1646882.0,359346.0,6.53,3.67,2022-03-15 02:00:00
2022-03-16,4,2022,0.0,6.3,5.31,0.0,6.25,1755801.0,289276.0,6.31,0.0,2022-03-16 02:00:00
2022-03-17,4,2022,1.6,6.3,5.12,0.0,11.47,1545327.0,326801.0,4.76,25.05,2022-03-17 02:00:00
2022-03-18,4,2022,0.9,6.0,4.86,0.8,16.12,1438256.0,312136.0,5.05,15.64,2022-03-18 02:00:00
2022-03-19,4,2022,2.8,6.8,5.28,0.0,12.72,1407244.0,317606.0,3.96,41.4,2022-03-19 02:00:00
2022-03-20,4,2022,2.0,5.8,4.38,0.0,12.44,1390664.0,320344.0,3.83,34.05,2022-03-20 02:00:00
2022-03-21,4,2022,2.3,6.1,5.69,0.8,12.67,1316806.0,325413.0,1.53,112.79,2022-03-21 02:00:00
2022-03-22,4,2022,1.6,6.1,5.6,1.3,9.22,1310285.0,337366.0,4.52,25.68,2022-03-22 02:00:00
2022-03-23,4,2022,0.4,6.3,4.87,0.0,8.92,1240333.0,299607.0,5.88,6.23,2022-03-23 02:00:00
2022-03-24,4,2022,1.5,7.4,5.03,0.0,9.95,1270276.0,354156.0,5.86,20.85,2022-03-24 02:00:00
2022-03-25,4,2022,1.7,6.5,4.87,0.0,15.19,1112977.0,319431.0,4.78,26.49,2022-03-25 02:00:00
2022-03-26,4,2022,4.2,6.1,5.47,1.5,18.29,1128471.0,299415.0,1.85,69.67,2022-03-26 02:00:00
2022-03-27,4,2022,0.3,6.8,5.41,0.2,13.9,1144089.0,289867.0,6.44,4.73,2022-03-27 02:00:00
2022-03-28,4,2022,0.0,6.3,5.0,1.1,10.98,1045113.0,329266.0,6.31,0.0,2022-03-28 02:00:00
2022-03-29,4,2022,5.7,6.5,5.55,0.9,23.79,1047204.0,336361.0,0.74,88.58,2022-03-29 02:00:00
2022-03-30,4,2022,2.1,6.4,4.16,0.2,20.42,991659.0,352908.0,4.21,33.8,2022-03-30 02:00:00
2022-03-31,4,2022,0.3,6.9,5.36,0.0,13.1,965187.0,274845.0,6.54,4.72,2022-03-31 02:00:00
2022-04-01,4,2022,1.7,6.3,4.79,0.3,9.26,873050.0,314831.0,4.54,27.57,2022-04-01 02:00:00
2022-04-02,4,2022,4.9,6.4,5.06,1.0,24.47,873851.0,344167.0,1.51,76.33,2022-04-02 02:00:00
2022-04-03,4,2022,3.0,6.3,5.65,0.3,16.7,845803.0,330211.0,3.22,48.48,2022-04-03 02:00:00
2022-04-04,4,2022,0.6,6.0,5.27,0.1,13.4,762713.0,317494.0,5.48,9.32,2022-04-04 02:00:00
2022-04-05,4,2022,0.0,6.4,5.18,0.0,5.99,658672.0,335684.0,6.41,0.0,2022-04-05 02:00:00
2022-04-06,4,2022,0.7,6.9,5.19,1.0,6.26,781189.0,354597.0,6.24,10.05,2022-04-06 02:00:00
2022-04-07,4,2022,2.5,6.4,5.15,0.9,9.93,575506.0,327111.0,3.94,38.38,2022-04-07 02:00:00
2022-04-08,4,2022,2.6,7.3,5.04,1.3,13.45,558908.0,366848.0,1.2,131.6,2022-04-08 02:00:00
2022-04-09,4,2022,1.2,6.6,5.61,0.1,13.14,585869.0,371588.0,5.36,18.62,2022-04-09 02:00:00
2022-04-10,4,2022,4.6,6.9,4.95,0.0,18.53,499163.0,372440.0,2.21,67.7,2022-04-10 02:00:00
2022-04-11,4,2022,0.2,6.6,5.01,0.2,9.58,425272.0,375942.0,6.42,2.74,2022-04-11 02:00:00
2022-04-12,4,2022,0.7,6.9,5.62,0.1,10.26,407069.0,386234.0,6.16,10.26,2022-04-12 02:00:00
2022-04-13,4,2022,0.9,6.2,5.29,0.2,17.84,335375.0,386546.0,5.25,14.8,2022-04-13 02:00:00
2022-04-14,4,2022,3.7,6.8,5.16,0.7,23.89,255897.0,392525.0,3.17,53.55,2022-04-14 02:00:00
2022-04-15,4,2022,6.7,6.5,5.35,0.9,24.67,386582.0,382836.0,-0.14,102.19,2022-04-15 02:00:00
2022-04-16,4,2022,0.1,6.5,4.65,1.8,15.23,245043.0,361675.0,6.32,2.21,2022-04-16 02:00:00
2022-04-17,4,2022,0.5,6.9,5.03,0.5,8.65,149246.0,353706.0,6.46,6.81,2022-04-17 02:00:00
2022-04-18,4,2022,3.6,6.2,5.35,1.2,24.41,169469.0,352048.0,2.62,57.83,2022-04-18 02:00:00
2022-04-19,4,2022,3.6,5.9,5.44,1.4,15.65,97471.0,370737.0,2.31,60.74,2022-04-19 02:00:00
2022-04-20,4,2022,3.6,6.8,5.68,0.0,21.48,145997.0,381998.0,3.19,53.04,2022-04-20 02:00:00
2022-04-21,4,2022,0.0,7.1,6.3,0.0,9.94,31799.0,366864.0,7.05,0.0,2022-04-21 02:00:00
2022-04-22,4,2022,1.0,6.7,5.09,0.5,10.11,0.0,384857.0,5.66,15.46,2022-04-22 02:00:00
2022-04-23,4,2022,3.9,6.6,5.68,0.0,15.67,21449.0,370923.0,2.66,59.6,2022-04-23 02:00:00
2022-04-24,4,2022,1.7,6.3,5.73,0.0,10.08,0.0,360089.0,4.6,26.77,2022-04-24 02:00:00
2022-04-25,4,2022,0.7,6.4,5.1,0.1,11.94,0.0,363679.0,5.66,11.65,2022-04-25 02:00:00
2022-04-26,4,2022,0.0,7.3,5.51,0.0,8.32,0.0,369562.0,7.27,0.41,2022-04-26 02:00:00
2022-04-27,4,2022,7.8,6.5,5.21,1.8,28.58,0.0,368795.0,-1.25,119.19,2022-04-27 02:00:00
2022-04-28,4,2022,0.4,7.1,5.72,0.9,8.51,0.0,393168.0,4.41,69.53,2022-04-28 02:00:00
2022-04-29,4,2022,3.4,7.2,4.9,0.3,21.48,0.0,373438.0,3.77,47.46,2022-04-29 02:00:00
2022-04-30,4,2022,0.5,6.8,4.76,0.0,17.72,0.0,377372.0,6.31,6.77,2022-04-30 02:00:00
2022-05-01,4,2022,0.7,6.4,5.47,0.3,10.47,0.0,399347.0,5.7,11.11,2022-05-01 02:00:00
2022-05-02,4,2022,1.3,6.3,5.67,0.0,9.64,0.0,413562.0,4.97,21.01,2022-05-02 02:00:00
2022-05-03,4,2022,0.8,6.7,5.41,0.1,12.93,0.0,363569.0,5.91,12.21,2022-05-03 02:00:00
2022-05-04,4,2022,9.3,6.7,5.03,1.5,34.87,0.0,422882.0,-2.54,137.73,2022-05-04 02:00:00
2022-05-05,4,2022,0.0,6.9,5.11,0.5,8.23,0.0,385392.0,6.91,0.0,2022-05-05 02:00:00
2022-05-06,4,2022,2.9,6.6,5.32,0.6,16.22,0.0,393443.0,3.74,43.49,2022-05-06 02:00:00
2022-05-07,4,2022,0.3,6.6,5.74,0.8,9.96,0.0,398825.0,6.29,5.05,2022-05-07 02:00:00
2022-05-08,4,2022,1.4,7.0,4.7,0.2,16.85,0.0,411324.0,1.72,130.6,2022-05-08 02:00:00
2022-05-09,4,2022,3.9,6.6,4.83,0.4,22.23,0.0,444937.0,-0.17,145.99,2022-05-09 02:00:00
2022-05-10,4,2022,8.8,7.0,5.2,1.9,32.26,0.0,419860.0,-1.88,127.01,2022-05-10 02:00:00
2022-05-11,4,2022,0.6,6.6,6.31,1.3,10.89,0.0,446630.0,6.03,9.28,2022-05-11 02:00:00
2022-05-12,4,2022,0.6,7.5,5.39,0.0,11.78,0.0,469548.0,5.71,39.53,2022-05-12 02:00:00
2022-05-13,4,2022,1.6,6.7,5.31,2.0,9.82,0.0,488871.0,2.98,88.33,2022-05-13 02:00:00
2022-05-14,4,2022,0.6,6.6,5.34,1.0,15.73,0.0,512766.0,6.04,8.91,2022-05-14 02:00:00
2022-05-15,4,2022,2.1,7.1,5.76,0.0,15.16,0.0,477112.0,4.97,30.16,2022-05-15 02:00:00
2022-05-16,4,2022,1.9,6.6,5.88,0.0,7.92,0.0,492921.0,0.99,140.95,2022-05-16 02:00:00
2022-05-17,4,2022,0.7,6.8,5.84,1.1,8.06,0.0,500374.0,6.16,9.75,2022-05-17 02:00:00
2022-05-18,4,2022,1.5,6.8,5.78,0.8,13.86,0.0,547750.0,5.3,22.21,2022-05-18 02:00:00
2022-05-19,4,2022,0.1,6.5,5.73,0.3,7.64,0.0,540390.0,6.34,1.85,2022-05-19 02:00:00
2022-05-20,4,2022,0.0,7.2,5.17,0.0,8.31,0.0,509513.0,7.2,0.0,2022-05-20 02:00:00
2022-05-21,4,2022,0.0,6.5,5.98,0.0,9.72,0.0,524011.0,6.52,0.36,2022-05-21 02:00:00
2022-05-22,4,2022,5.8,6.3,4.97,0.5,29.28,0.0,539116.0,0.5,92.15,2022-05-22 02:00:00
2022-05-23,4,2022,1.0,6.9,5.16,0.0,12.36,0.0,560303.0,1.93,129.96,2022-05-23 02:00:00
2022-05-24,4,2022,0.7,7.0,6.18,1.1,14.31,0.0,527160.0,6.33,9.39,2022-05-24 02:00:00
2022-05-25,4,2022,0.0,7.0,5.59,0.4,12.6,0.0,545259.0,7.04,0.0,2022-05-25 02:00:00
2022-05-26,4,2022,0.7,6.9,5.46,0.2,10.24,0.0,627111.0,6.19,10.65,2022-05-26 02:00:00
2022-05-27,4,2022,2.5,7.2,5.35,0.4,21.53,0.0,568230.0,4.76,34.08,2022-05-27 02:00:00
2022-05-28,4,2022,0.3,6.5,5.61,0.0,13.71,0.0,545630.0,6.26,4.08,2022-05-28 02:00:00
2022-05-29,4,2022,0.3,6.8,5.09,0.1,11.87,0.0,553268.0,6.49,4.28,2022-05-29 02:00:00
2022-05-30,4,2022,0.2,6.5,6.02,0.0,3.96,0.0,602203.0,2.39,122.16,2022-05-30 02:00:00
2022-05-31,4,2022,0.1,6.6,5.73,0.0,14.73,0.0,613117.0,6.44,1.87,2022-05-31 02:00:00
2022-06-01,4,2022,1.1,6.7,5.72,0.3,11.35,0.0,588362.0,5.62,15.98,2022-06-01 02:00:00
2022-06-02,4,2022,2.9,6.6,5.51,2.1,17.66,0.0,576081.0,3.73,43.47,2022-06-02 02:00:00
2022-06-03,4,2022,4.7,6.9,5.92,1.7,20.2,0.0,604895.0,2.28,67.2,2022-06-03 02:00:00
2022-06-04,4,2022,0.5,7.2,6.1,0.0,13.28,0.0,593379.0,6.7,6.64,2022-06-04 02:00:00
2022-06-05,4,2022,0.2,7.2,6.11,0.0,14.7,0.0,603293.0,6.98,3.36,2022-06-05 02:00:00
2022-06-06,4,2022,4.3,6.7,5.62,0.0,15.94,0.0,566914.0,2.44,63.68,2022-06-06 02:00:00
2022-06-07,4,2022,0.5,6.9,5.95,0.0,13.75,0.0,611731.0,6.47,6.62,2022-06-07 02:00:00
2022-06-08,4,2022,0.0,7.5,5.43,0.0,9.27,0.0,652406.0,2.8,125.51,2022-06-08 02:00:00
2022-06-09,4,2022,0.8,7.2,5.5,0.8,8.57,0.0,653170.0,6.36,11.66,2022-06-09 02:00:00
2022-06-10,4,2022,0.1,6.9,5.2,0.0,2.69,0.0,681083.0,3.98,82.69,2022-06-10 02:00:00
2022-06-11,4,2022,7.4,6.1,5.65,0.8,30.11,0.0,684978.0,-1.24,120.2,2022-06-11 02:00:00
2022-06-12,4,2022,0.4,6.6,5.31,0.0,18.09,0.0,692621.0,5.13,39.49,2022-06-12 02:00:00
2022-06-13,4,2022,2.4,6.3,5.59,0.0,16.43,0.0,685706.0,3.87,38.72,2022-06-13 02:00:00
2022-06-14,4,2022,6.0,6.5,4.42,0.0,27.78,0.0,690699.0,0.48,92.66,2022-06-14 02:00:00
2022-06-15,4,2022,2.8,7.0,5.73,1.2,18.22,0.0,684171.0,4.25,39.49,2022-06-15 02:00:00
2022-06-16,4,2022,0.8,6.9,6.25,0.1,14.15,0.0,700471.0,6.11,11.6,2022-06-16 02:00:00
2022-06-17,4,2022,2.0,7.0,5.85,0.5,17.79,0.0,653428.0,4.92,29.39,2022-06-17 02:00:00
2022-06-18,4,2022,11.1,7.0,5.71,2.3,35.17,0.0,694283.0,-4.14,159.14,2022-06-18 02:00:00
2022-06-19,4,2022,3.5,6.9,5.85,0.0,13.88,0.0,680038.0,3.43,50.45,2022-06-19 02:00:00
2022-06-20,4,2022,0.2,6.7,5.7,0.0,14.18,0.0,705491.0,6.54,3.06,2022-06-20 02:00:00
2022-06-21,4,2022,0.1,7.2,5.63,0.0,9.34,0.0,728645.0,2.46,129.63,2022-06-21 02:00:00
2022-06-22,4,2022,0.4,6.3,4.85,0.8,16.7,0.0,749410.0,2.28,121.32,2022-06-22 02:00:00
2022-06-23,4,2022,2.3,7.0,5.68,1.6,16.19,0.0,790754.0,4.68,33.35,2022-06-23 02:00:00
2022-06-24,4,2022,0.0,7.1,5.65,0.5,8.21,0.0,769654.0,7.12,0.0,2022-06-24 02:00:00
2022-06-25,4,2022,0.0,7.2,6.23,1.3,15.19,0.0,741159.0,7.2,0.0,2022-06-25 02:00:00
2022-06-26,4,2022,3.6,7.3,5.18,0.0,18.38,0.0,724230.0,3.7,49.65,2022-06-26 02:00:00
2022-06-27,4,2022,1.6,7.1,5.32,0.0,17.94,0.0,797157.0,5.52,22.29,2022-06-27 02:00:00
2022-06-28,4,2022,1.8,6.7,5.34,0.9,11.51,0.0,766762.0,4.88,27.15,2022-06-28 02:00:00
2022-06-29,4,2022,0.0,6.4,4.88,0.0,8.91,0.0,763236.0,6.38,0.0,2022-06-29 02:00:00
2022-06-30,4,2022,4.6,7.2,5.32,1.4,19.89,0.0,790435.0,2.51,64.89,2022-06-30 02:00:00
2022-07-01,4,2022,0.0,6.5,5.08,0.0,14.37,0.0,782045.0,6.52,0.0,2022-07-01 02:00:00
2022-07-02,4,2022,1.6,7.0,5.81,0.0,10.04,0.0,769282.0,5.43,22.3,2022-07-02 02:00:00
2022-07-03,4,2022,0.0,7.2,5.0,0.1,9.49,0.0,782503.0,7.15,0.0,2022-07-03 02:00:00
2022-07-04,4,2022,0.8,6.4,4.96,0.2,17.89,0.0,743247.0,5.62,12.43,2022-07-04 02:00:00
2022-07-05,4,2022,0.1,6.8,5.56,0.6,10.94,0.0,773354.0,6.65,1.84,2022-07-05 02:00:00
2022-07-06,4,2022,1.9,6.7,4.97,0.9,13.29,0.0,800795.0,4.83,27.69,2022-07-06 02:00:00
2022-07-07,4,2022,1.6,6.6,6.43,0.0,18.42,0.0,739678.0,5.0,24.1,2022-07-07 02:00:00
2022-07-08,4,2022,2.1,6.3,5.18,0.8,13.27,0.0,792427.0,0.77,142.53,2022-07-08 02:00:00
2022-07-09,4,2022,1.5,6.9,5.61,0.0,8.14,0.0,777117.0,5.46,21.09,2022-07-09 02:00:00
2022-07-10,4,2022,1.4,6.6,5.81,0.0,12.15,0.0,823755.0,5.25,20.78,2022-07-10 02:00:00
2022-07-11,4,2022,2.1,6.2,5.21,0.0,16.21,0.0,768034.0,4.15,33.45,2022-07-11 02:00:00
2022-07-12,4,2022,0.0,7.0,5.21,0.4,5.51,0.0,800089.0,6.95,0.0,2022-07-12 02:00:00
2022-07-13,4,2022,2.2,7.2,4.89,0.0,21.67,0.0,820882.0,5.03,30.5,2022-07-13 02:00:00
2022-07-14,4,2022,0.1,7.0,5.67,0.1,12.94,0.0,772235.0,6.88,2.13,2022-07-14 02:00:00
2022-07-15,4,2022,0.5,6.6,5.77,0.0,10.02,0.0,825484.0,6.07,7.29,2022-07-15 02:00:00
2022-07-16,4,2022,10.2,7.2,6.49,1.7,31.77,0.0,832421.0,-3.0,141.69,2022-07-16 02:00:00
2022-07-17,4,2022,0.0,7.3,5.98,0.7,5.47,0.0,816622.0,7.23,0.38,2022-07-17 02:00:00
2022-07-18,4,2022,0.1,7.4,5.42,0.0,10.02,0.0,773347.0,7.22,1.94,2022-07-18 02:00:00
2022-07-19,4,2022,0.3,7.3,5.56,0.4,6.64,0.0,815678.0,4.49,72.29,2022-07-19 02:00:00
2022-07-20,4,2022,0.4,7.5,5.65,0.0,9.43,0.0,826086.0,7.11,5.48,2022-07-20 02:00:00
2022-07-21,4,2022,0.0,7.6,5.65,0.0,14.35,0.0,801075.0,7.55,0.0,2022-07-21 02:00:00
2022-07-22,4,2022,3.3,6.8,6.0,0.9,20.48,0.0,842617.0,3.54,48.2,2022-07-22 02:00:00
2022-07-23,4,2022,0.7,7.3,5.78,0.2,13.29,0.0,809273.0,6.64,9.1,2022-07-23 02:00:00
2022-07-24,4,2022,1.8,7.1,6.16,0.7,17.5,0.0,792688.0,5.37,24.91,2022-07-24 02:00:00
2022-07-25,4,2022,0.0,7.0,5.28,0.8,11.95,0.0,835955.0,3.71,93.96,2022-07-25 02:00:00
2022-07-26,4,2022,0.1,7.0,4.82,1.6,8.43,0.0,812938.0,6.91,1.46,2022-07-26 02:00:00
2022-07-27,4,2022,0.5,6.8,5.9,0.4,16.91,0.0,841966.0,6.26,7.74,2022-07-27 02:00:00
2022-07-28,4,2022,4.8,7.0,6.17,1.1,22.63,0.0,872418.0,2.18,68.73,2022-07-28 02:00:00
2022-07-29,4,2022,0.9,6.5,5.85,0.0,11.4,0.0,844157.0,5.66,13.43,2022-07-29 02:00:00
2022-07-30,4,2022,1.3,7.0,5.85,0.0,17.23,0.0,881839.0,2.02,123.57,2022-07-30 02:00:00
2022-07-31,4,2022,0.0,6.5,5.97,0.0,9.18,0.0,919389.0,6.47,0.0,2022-07-31 02:00:00
2022-08-01,4,2022,1.9,7.1,5.46,0.7,14.24,0.0,913065.0,5.18,27.12,2022-08-01 02:00:00
2022-08-02,4,2022,0.4,7.0,5.51,0.5,12.72,0.0,899004.0,6.58,5.95,2022-08-02 02:00:00
2022-08-03,4,2022,0.5,7.0,5.09,0.0,13.18,0.0,868323.0,6.46,7.1,2022-08-03 02:00:00
2022-08-04,4,2022,9.7,6.6,5.77,0.7,35.4,0.0,900020.0,-5.84,230.02,2022-08-04 02:00:00
2022-08-05,4,2022,0.0,6.8,6.35,0.0,7.61,0.0,954979.0,6.8,0.0,2022-08-05 02:00:00
2022-08-06,4,2022,7.1,7.3,5.25,0.2,30.17,0.0,950735.0,0.18,97.57,2022-08-06 02:00:00
2022-08-07,4,2022,3.4,7.3,6.48,0.3,20.27,0.0,883601.0,3.89,46.52,2022-08-07 02:00:00
2022-08-08,4,2022,0.6,7.4,4.4,0.5,9.31,0.0,942328.0,6.81,7.57,2022-08-08 02:00:00
2022-08-09,4,2022,3.5,7.0,6.38,0.0,18.39,0.0,907729.0,3.45,50.62,2022-08-09 02:00:00
2022-08-10,4,2022,7.0,7.5,6.11,1.3,31.39,0.0,945035.0,-1.94,157.99,2022-08-10 02:00:00
2022-08-11,4,2022,2.8,7.5,4.98,0.4,17.1,0.0,989062.0,4.76,36.64,2022-08-11 02:00:00
2022-08-12,4,2022,0.1,7.2,5.21,0.0,10.11,0.0,942836.0,7.09,1.67,2022-08-12 02:00:00
