time,region_id,year_id,ndvi,ndwi,land_surface_temperature_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,updated_at
2020-03-12,5,2020,0.684,0.342,27.38,27.57,MODIS,53.88,5.32,2020-03-12 02:00:00
2020-03-13,5,2020,0.695,0.24,28.08,29.84,MODIS,58.55,5.97,2020-03-13 02:00:00
2020-03-14,5,2020,0.742,0.2,25.7,26.08,MODIS,78.06,5.7,2020-03-14 02:00:00
2020-03-15,5,2020,0.719,0.471,27.58,31.86,MODIS,68.65,5.51,2020-03-15 02:00:00
2020-03-16,5,2020,0.692,0.281,26.79,29.21,MODIS,57.35,5.47,2020-03-16 02:00:00
2020-03-17,5,2020,0.707,0.256,27.07,31.71,MODIS,63.72,5.17,2020-03-17 02:00:00
2020-03-18,5,2020,0.706,0.232,26.9,31.08,MODIS,63.25,5.47,2020-03-18 02:00:00
2020-03-19,5,2020,0.737,0.204,26.35,30.08,MODIS,75.97,5.67,2020-03-19 02:00:00
2020-03-20,5,2020,0.715,0.241,26.86,27.19,MODIS,66.81,5.62,2020-03-20 02:00:00
2020-03-21,5,2020,0.718,0.219,27.29,28.96,MODIS,68.06,5.41,2020-03-21 02:00:00
2020-03-22,5,2020,0.702,0.23,27.33,26.94,MODIS,61.42,5.44,2020-03-22 02:00:00
2020-03-23,5,2020,0.704,0.297,26.99,29.26,MODIS,62.26,5.58,2020-03-23 02:00:00
2020-03-24,5,2020,0.718,0.421,26.91,29.44,MODIS,68.21,5.73,2020-03-24 02:00:00
2020-03-25,5,2020,0.723,0.272,27.44,28.55,MODIS,70.41,6.53,2020-03-25 02:00:00
2020-03-26,5,2020,0.701,0.276,27.09,26.01,MODIS,61.15,5.54,2020-03-26 02:00:00
2020-03-27,5,2020,0.706,0.171,27.33,28.55,MODIS,63.18,5.73,2020-03-27 02:00:00
2020-03-28,5,2020,0.713,0.194,26.57,27.39,MODIS,66.06,6.18,2020-03-28 02:00:00
2020-03-29,5,2020,0.707,0.227,27.06,28.99,MODIS,63.39,5.99,2020-03-29 02:00:00
2020-03-30,5,2020,0.705,0.262,26.0,28.05,MODIS,62.68,5.68,2020-03-30 02:00:00
2020-03-31,5,2020,0.706,0.217,26.88,30.88,MODIS,63.15,5.48,2020-03-31 02:00:00
2020-04-01,5,2020,0.713,0.253,27.53,27.74,MODIS,65.95,5.54,2020-04-01 02:00:00
2020-04-02,5,2020,0.671,0.253,27.68,30.47,MODIS,48.47,5.81,2020-04-02 02:00:00
2020-04-03,5,2020,0.719,0.202,27.72,30.05,MODIS,68.57,5.73,2020-04-03 02:00:00
2020-04-04,5,2020,0.708,0.201,26.63,28.82,MODIS,64.1,6.49,2020-04-04 02:00:00
2020-04-05,5,2020,0.682,0.201,27.14,30.06,MODIS,53.23,5.92,2020-04-05 02:00:00
2020-04-06,5,2020,0.731,0.276,26.52,28.92,MODIS,73.65,5.0,2020-04-06 02:00:00
2020-04-07,5,2020,0.707,0.236,26.17,29.3,MODIS,63.53,6.01,2020-04-07 02:00:00
2020-04-08,5,2020,0.696,0.339,27.45,29.41,MODIS,59.03,6.43,2020-04-08 02:00:00
2020-04-09,5,2020,0.705,0.297,27.74,31.02,MODIS,62.9,5.86,2020-04-09 02:00:00
2020-04-10,5,2020,0.713,0.359,26.46,29.79,MODIS,65.9,6.79,2020-04-10 02:00:00
2020-04-11,5,2020,0.707,0.197,28.0,28.96,MODIS,63.72,6.57,2020-04-11 02:00:00
2020-04-12,5,2020,0.701,0.179,26.63,30.93,MODIS,61.17,6.57,2020-04-12 02:00:00
2020-04-13,5,2020,0.7,0.197,28.11,28.29,MODIS,60.77,6.27,2020-04-13 02:00:00
2020-04-14,5,2020,0.707,0.213,26.46,33.32,MODIS,63.58,6.19,2020-04-14 02:00:00
2020-04-15,5,2020,0.704,0.223,27.07,29.1,MODIS,62.13,6.16,2020-04-15 02:00:00
2020-04-16,5,2020,0.703,0.202,26.75,30.35,MODIS,61.86,6.51,2020-04-16 02:00:00
2020-04-17,5,2020,0.711,0.194,27.89,26.64,MODIS,65.37,6.53,2020-04-17 02:00:00
2020-04-18,5,2020,0.687,0.24,26.62,27.89,MODIS,55.13,5.83,2020-04-18 02:00:00
2020-04-19,5,2020,0.693,0.323,27.18,26.83,MODIS,57.67,6.47,2020-04-19 02:00:00
2020-04-20,5,2020,0.685,0.289,28.2,30.22,MODIS,54.29,5.82,2020-04-20 02:00:00
2020-04-21,5,2020,0.697,0.33,28.25,26.25,MODIS,59.29,5.73,2020-04-21 02:00:00
2020-04-22,5,2020,0.713,0.234,26.5,29.77,MODIS,65.85,5.61,2020-04-22 02:00:00
2020-04-23,5,2020,0.672,0.252,26.44,28.19,MODIS,48.84,5.76,2020-04-23 02:00:00
2020-04-24,5,2020,0.687,0.226,27.2,29.72,MODIS,55.23,5.32,2020-04-24 02:00:00
2020-04-25,5,2020,0.697,0.252,27.18,27.44,MODIS,59.37,6.34,2020-04-25 02:00:00
2020-04-26,5,2020,0.72,0.21,27.78,29.12,MODIS,69.04,6.42,2020-04-26 02:00:00
2020-04-27,5,2020,0.712,0.284,26.19,26.71,MODIS,65.64,5.85,2020-04-27 02:00:00
2020-04-28,5,2020,0.688,0.271,27.33,28.01,MODIS,55.6,6.53,2020-04-28 02:00:00
2020-04-29,5,2020,0.707,0.251,27.13,29.55,MODIS,63.45,6.87,2020-04-29 02:00:00
2020-04-30,5,2020,0.689,0.374,26.7,28.04,MODIS,55.92,6.06,2020-04-30 02:00:00
2020-05-01,5,2020,0.705,0.225,26.81,27.91,MODIS,62.93,5.56,2020-05-01 02:00:00
2020-05-02,5,2020,0.698,0.203,26.67,26.6,MODIS,59.96,6.29,2020-05-02 02:00:00
2020-05-03,5,2020,0.683,0.328,27.56,26.75,MODIS,53.64,5.86,2020-05-03 02:00:00
2020-05-04,5,2020,0.675,0.204,26.0,30.8,MODIS,50.42,6.71,2020-05-04 02:00:00
2020-05-05,5,2020,0.671,0.214,27.43,29.9,MODIS,48.66,6.37,2020-05-05 02:00:00
2020-05-06,5,2020,0.681,0.352,27.74,29.76,MODIS,52.88,5.98,2020-05-06 02:00:00
2020-05-07,5,2020,0.686,0.199,26.87,26.51,MODIS,54.71,6.28,2020-05-07 02:00:00
2020-05-08,5,2020,0.708,0.226,28.7,26.64,MODIS,63.85,5.7,2020-05-08 02:00:00
2020-05-09,5,2020,0.684,0.209,28.36,26.43,MODIS,53.95,6.4,2020-05-09 02:00:00
2020-05-10,5,2020,0.702,0.21,27.54,23.56,MODIS,61.49,6.05,2020-05-10 02:00:00
2020-05-11,5,2020,0.696,0.199,28.4,26.95,MODIS,59.08,6.08,2020-05-11 02:00:00
2020-05-12,5,2020,0.69,0.219,27.15,28.98,MODIS,56.43,6.0,2020-05-12 02:00:00
2020-05-13,5,2020,0.687,0.216,26.77,26.88,MODIS,55.2,5.19,2020-05-13 02:00:00
2020-05-14,5,2020,0.682,0.285,28.43,28.72,MODIS,53.29,6.1,2020-05-14 02:00:00
2020-05-15,5,2020,0.657,0.224,26.64,29.28,MODIS,42.62,6.0,2020-05-15 02:00:00
2020-05-16,5,2020,0.691,0.202,28.06,27.05,MODIS,56.94,6.22,2020-05-16 02:00:00
2020-05-17,5,2020,0.675,0.215,26.85,26.83,MODIS,50.08,6.27,2020-05-17 02:00:00
2020-05-18,5,2020,0.731,0.212,27.0,33.44,MODIS,73.59,6.77,2020-05-18 02:00:00
2020-05-19,5,2020,0.688,0.281,28.08,26.6,MODIS,55.82,5.41,2020-05-19 02:00:00
2020-05-20,5,2020,0.68,0.216,28.56,30.62,MODIS,52.15,5.13,2020-05-20 02:00:00
2020-05-21,5,2020,0.679,0.19,27.95,27.22,MODIS,52.0,5.86,2020-05-21 02:00:00
2020-05-22,5,2020,0.679,0.313,28.62,28.73,MODIS,52.14,5.35,2020-05-22 02:00:00
2020-05-23,5,2020,0.7,0.289,27.36,25.91,MODIS,60.85,5.85,2020-05-23 02:00:00
2020-05-24,5,2020,0.668,0.6,28.34,28.32,MODIS,47.19,6.48,2020-05-24 02:00:00
2020-05-25,5,2020,0.665,0.223,26.89,27.31,MODIS,46.01,6.63,2020-05-25 02:00:00
2020-05-26,5,2020,0.671,0.219,27.18,24.17,MODIS,48.69,6.57,2020-05-26 02:00:00
2020-05-27,5,2020,0.697,0.157,28.17,27.91,MODIS,59.55,5.72,2020-05-27 02:00:00
2020-05-28,5,2020,0.682,0.315,26.8,29.07,MODIS,53.1,6.18,2020-05-28 02:00:00
2020-05-29,5,2020,0.688,0.276,27.75,30.47,MODIS,55.79,6.39,2020-05-29 02:00:00
2020-05-30,5,2020,0.685,0.254,27.67,30.5,MODIS,54.3,5.14,2020-05-30 02:00:00
2020-05-31,5,2020,0.703,0.283,27.47,28.85,MODIS,61.84,5.37,2020-05-31 02:00:00
2020-06-01,5,2020,0.667,0.305,27.43,28.31,MODIS,46.78,5.16,2020-06-01 02:00:00
2020-06-02,5,2020,0.685,0.164,27.77,25.24,MODIS,54.59,6.76,2020-06-02 02:00:00
2020-06-03,5,2020,0.679,0.28,27.6,22.5,MODIS,51.9,6.44,2020-06-03 02:00:00
2020-06-04,5,2020,0.667,0.201,27.38,31.9,MODIS,47.06,6.01,2020-06-04 02:00:00
2020-06-05,5,2020,0.673,0.284,27.86,30.43,MODIS,49.32,5.4,2020-06-05 02:00:00
2020-06-06,5,2020,0.648,0.21,27.67,29.98,MODIS,39.07,5.97,2020-06-06 02:00:00
2020-06-07,5,2020,0.651,0.172,27.13,25.2,MODIS,40.14,5.67,2020-06-07 02:00:00
2020-06-08,5,2020,0.675,0.197,28.37,25.92,MODIS,50.19,6.04,2020-06-08 02:00:00
2020-06-09,5,2020,0.676,0.196,27.34,27.51,MODIS,50.73,6.2,2020-06-09 02:00:00
2020-06-10,5,2020,0.674,0.234,28.13,27.32,MODIS,49.74,5.61,2020-06-10 02:00:00
2020-06-11,5,2020,0.689,0.236,28.18,28.37,MODIS,56.11,7.34,2020-06-11 02:00:00
2020-06-12,5,2020,0.655,0.21,28.47,26.82,MODIS,41.97,6.19,2020-06-12 02:00:00
2020-06-13,5,2020,0.656,0.194,27.39,27.36,MODIS,42.47,5.58,2020-06-13 02:00:00
2020-06-14,5,2020,0.675,0.169,27.01,26.48,MODIS,50.14,6.08,2020-06-14 02:00:00
2020-06-15,5,2020,0.667,0.295,27.97,28.83,MODIS,46.99,6.31,2020-06-15 02:00:00
2020-06-16,5,2020,0.678,0.212,28.25,27.3,MODIS,51.34,6.21,2020-06-16 02:00:00
2020-06-17,5,2020,0.679,0.329,28.08,28.38,MODIS,51.91,6.03,2020-06-17 02:00:00
2020-06-18,5,2020,0.665,0.199,26.67,25.96,MODIS,46.31,6.67,2020-06-18 02:00:00
2020-06-19,5,2020,0.65,0.304,27.52,29.42,MODIS,39.83,6.13,2020-06-19 02:00:00
2020-06-20,5,2020,0.653,0.212,28.24,26.33,MODIS,41.02,6.76,2020-06-20 02:00:00
2020-06-21,5,2020,0.651,0.299,26.75,25.92,MODIS,40.35,7.53,2020-06-21 02:00:00
2020-06-22,5,2020,0.649,0.319,29.16,27.75,MODIS,39.56,5.9,2020-06-22 02:00:00
2020-06-23,5,2020,0.653,0.254,27.99,28.21,MODIS,41.02,6.98,2020-06-23 02:00:00
2020-06-24,5,2020,0.65,0.279,29.02,28.24,MODIS,39.74,7.42,2020-06-24 02:00:00
2020-06-25,5,2020,0.683,0.21,26.25,26.31,MODIS,53.53,6.27,2020-06-25 02:00:00
2020-06-26,5,2020,0.663,0.173,27.08,28.3,MODIS,45.2,5.36,2020-06-26 02:00:00
2020-06-27,5,2020,0.667,0.251,27.23,24.57,MODIS,47.06,5.7,2020-06-27 02:00:00
2020-06-28,5,2020,0.658,0.265,28.81,27.51,MODIS,43.41,5.43,2020-06-28 02:00:00
2020-06-29,5,2020,0.662,0.203,27.77,27.68,MODIS,44.83,6.03,2020-06-29 02:00:00
2020-06-30,5,2020,0.681,0.191,28.51,29.76,MODIS,52.62,6.02,2020-06-30 02:00:00
2020-07-01,5,2020,0.655,0.171,28.11,30.98,MODIS,41.77,6.1,2020-07-01 02:00:00
2020-07-02,5,2020,0.664,0.22,28.66,26.9,MODIS,45.75,6.48,2020-07-02 02:00:00
2020-07-03,5,2020,0.678,0.189,29.01,30.34,MODIS,51.53,5.81,2020-07-03 02:00:00
2020-07-04,5,2020,0.642,0.196,27.29,28.46,MODIS,36.55,5.48,2020-07-04 02:00:00
2020-07-05,5,2020,0.666,0.246,26.8,28.17,MODIS,46.59,6.5,2020-07-05 02:00:00
2020-07-06,5,2020,0.639,0.359,28.54,26.24,MODIS,35.52,5.66,2020-07-06 02:00:00
2020-07-07,5,2020,0.654,0.204,28.51,23.12,MODIS,41.66,5.22,2020-07-07 02:00:00
2020-07-08,5,2020,0.636,0.212,26.75,27.27,MODIS,34.15,6.9,2020-07-08 02:00:00
2020-07-09,5,2020,0.662,0.205,29.06,24.34,MODIS,45.08,6.37,2020-07-09 02:00:00
2020-07-10,5,2020,0.701,0.182,29.11,24.26,MODIS,60.89,6.17,2020-07-10 02:00:00
2020-07-11,5,2020,0.657,0.248,26.77,24.75,MODIS,42.72,6.62,2020-07-11 02:00:00
2020-07-12,5,2020,0.655,0.225,28.16,29.0,MODIS,42.11,6.56,2020-07-12 02:00:00
2020-07-13,5,2020,0.617,0.214,28.13,24.7,MODIS,26.19,6.64,2020-07-13 02:00:00
2020-07-14,5,2020,0.68,0.196,30.45,24.95,MODIS,52.19,6.12,2020-07-14 02:00:00
2020-07-15,5,2020,0.63,0.253,28.03,29.45,MODIS,31.4,6.51,2020-07-15 02:00:00
2020-07-16,5,2020,0.639,0.209,28.6,26.91,MODIS,35.13,6.18,2020-07-16 02:00:00
2020-07-17,5,2020,0.662,0.193,28.65,26.12,MODIS,45.05,6.43,2020-07-17 02:00:00
2020-07-18,5,2020,0.633,0.212,28.81,28.46,MODIS,32.8,6.82,2020-07-18 02:00:00
2020-07-19,5,2020,0.635,0.277,26.74,23.52,MODIS,33.82,6.64,2020-07-19 02:00:00
2020-07-20,5,2020,0.664,0.177,28.8,24.18,MODIS,45.67,6.44,2020-07-20 02:00:00
2020-07-21,5,2020,0.647,0.314,28.22,26.35,MODIS,38.55,6.33,2020-07-21 02:00:00
2020-07-22,5,2020,0.642,0.256,28.15,29.51,MODIS,36.68,7.73,2020-07-22 02:00:00
2020-07-23,5,2020,0.672,0.232,28.94,26.79,MODIS,48.87,5.63,2020-07-23 02:00:00
2020-07-24,5,2020,0.631,0.286,28.3,25.21,MODIS,32.11,5.26,2020-07-24 02:00:00
2020-07-25,5,2020,0.654,0.196,28.57,26.49,MODIS,41.51,6.06,2020-07-25 02:00:00
2020-07-26,5,2020,0.607,0.201,26.77,26.31,MODIS,22.09,6.9,2020-07-26 02:00:00
2020-07-27,5,2020,0.661,0.219,28.25,28.4,MODIS,44.51,5.35,2020-07-27 02:00:00
2020-07-28,5,2020,0.643,0.29,28.31,26.41,MODIS,37.1,6.55,2020-07-28 02:00:00
2020-07-29,5,2020,0.672,0.272,27.96,24.68,MODIS,49.04,6.37,2020-07-29 02:00:00
2020-07-30,5,2020,0.66,0.2,28.5,28.37,MODIS,43.96,6.32,2020-07-30 02:00:00
2020-07-31,5,2020,0.624,0.19,28.07,28.31,MODIS,29.05,5.84,2020-07-31 02:00:00
2020-08-01,5,2020,0.639,0.182,28.17,26.44,MODIS,35.2,7.35,2020-08-01 02:00:00
2020-08-02,5,2020,0.664,0.194,28.2,23.94,MODIS,45.89,6.48,2020-08-02 02:00:00
2020-08-03,5,2020,0.644,0.2,28.1,21.41,MODIS,37.52,5.71,2020-08-03 02:00:00
2020-08-04,5,2020,0.63,0.286,27.42,24.17,MODIS,31.61,7.05,2020-08-04 02:00:00
2020-08-05,5,2020,0.636,0.173,28.38,23.88,MODIS,33.93,6.45,2020-08-05 02:00:00
2020-08-06,5,2020,0.641,0.309,28.35,24.75,MODIS,36.11,6.88,2020-08-06 02:00:00
2020-08-07,5,2020,0.632,0.23,27.92,28.9,MODIS,32.26,6.46,2020-08-07 02:00:00
2020-08-08,5,2020,0.637,0.223,28.25,27.0,MODIS,34.44,5.25,2020-08-08 02:00:00
2020-08-09,5,2020,0.651,0.452,29.94,23.88,MODIS,40.38,6.73,2020-08-09 02:00:00
2020-08-10,5,2020,0.663,0.232,28.87,28.97,MODIS,45.39,6.57,2020-08-10 02:00:00
2020-08-11,5,2020,0.628,0.271,29.61,26.85,MODIS,30.68,5.98,2020-08-11 02:00:00
2020-08-12,5,2020,0.648,0.238,27.35,22.4,MODIS,39.1,5.98,2020-08-12 02:00:00
2020-08-13,5,2020,0.613,0.205,27.86,29.04,MODIS,24.45,5.78,2020-08-13 02:00:00
2020-08-14,5,2020,0.649,0.329,28.71,29.35,MODIS,39.34,6.89,2020-08-14 02:00:00
2020-08-15,5,2020,0.632,0.203,27.77,28.03,MODIS,32.48,6.62,2020-08-15 02:00:00
2020-08-16,5,2020,0.645,0.235,28.97,23.87,MODIS,37.89,5.95,2020-08-16 02:00:00
2020-08-17,5,2020,0.636,0.207,29.12,23.4,MODIS,34.2,7.07,2020-08-17 02:00:00
2020-08-18,5,2020,0.66,0.246,28.17,25.89,MODIS,44.1,6.24,2020-08-18 02:00:00
2020-08-19,5,2020,0.629,0.261,27.94,24.01,MODIS,31.24,6.59,2020-08-19 02:00:00
2020-08-20,5,2020,0.637,0.272,28.62,25.35,MODIS,34.62,6.23,2020-08-20 02:00:00
2020-08-21,5,2020,0.665,0.274,28.06,27.8,MODIS,46.03,5.75,2020-08-21 02:00:00
2020-08-22,5,2020,0.625,0.325,29.48,27.33,MODIS,29.36,5.72,2020-08-22 02:00:00
2020-08-23,5,2020,0.621,0.171,29.11,26.05,MODIS,27.72,5.96,2020-08-23 02:00:00
2020-08-24,5,2020,0.639,0.386,29.15,27.1,MODIS,35.38,5.96,2020-08-24 02:00:00
2020-08-25,5,2020,0.613,0.176,27.59,28.5,MODIS,24.37,6.23,2020-08-25 02:00:00
2020-08-26,5,2020,0.631,0.332,28.39,26.9,MODIS,32.01,6.49,2020-08-26 02:00:00
2020-08-27,5,2020,0.604,0.201,28.89,25.87,MODIS,20.91,6.53,2020-08-27 02:00:00
2020-08-28,5,2020,0.662,0.216,29.09,28.73,MODIS,44.91,6.8,2020-08-28 02:00:00
2020-08-29,5,2020,0.631,0.213,28.76,25.44,MODIS,32.19,7.02,2020-08-29 02:00:00
2020-08-30,5,2020,0.637,0.227,28.65,27.31,MODIS,34.51,6.18,2020-08-30 02:00:00
2020-08-31,5,2020,0.657,0.187,28.19,25.95,MODIS,42.65,6.66,2020-08-31 02:00:00
2020-09-01,5,2020,0.646,0.278,29.31,26.07,MODIS,38.13,6.06,2020-09-01 02:00:00
2020-09-02,5,2020,0.628,0.198,29.14,26.6,MODIS,30.8,6.16,2020-09-02 02:00:00
2020-09-03,5,2020,0.641,0.162,28.93,24.25,MODIS,36.04,7.1,2020-09-03 02:00:00
2020-09-04,5,2020,0.653,0.268,29.96,26.98,MODIS,41.03,6.5,2020-09-04 02:00:00
2020-09-05,5,2020,0.62,0.18,27.25,22.42,MODIS,27.52,5.71,2020-09-05 02:00:00
2020-09-06,5,2020,0.619,0.179,28.46,27.51,MODIS,27.1,6.36,2020-09-06 02:00:00
2020-09-07,5,2020,0.613,0.238,28.43,24.44,MODIS,24.47,6.03,2020-09-07 02:00:00
2020-09-08,5,2020,0.628,0.235,28.0,26.16,MODIS,30.95,6.59,2020-09-08 02:00:00
2020-09-09,5,2020,0.624,0.307,28.25,25.3,MODIS,29.11,6.61,2020-09-09 02:00:00
2020-09-10,5,2020,0.643,0.22,28.77,25.32,MODIS,37.16,5.37,2020-09-10 02:00:00
2020-09-11,5,2020,0.641,0.183,28.49,29.83,MODIS,36.01,5.78,2020-09-11 02:00:00
2020-09-12,5,2020,0.619,0.222,28.57,25.43,MODIS,26.98,6.38,2020-09-12 02:00:00
2020-09-13,5,2020,0.627,0.398,29.66,25.14,MODIS,30.37,6.44,2020-09-13 02:00:00
2020-09-14,5,2020,0.644,0.237,29.41,27.56,MODIS,37.57,6.25,2020-09-14 02:00:00
2020-09-15,5,2020,0.616,0.173,29.16,25.18,MODIS,25.92,6.8,2020-09-15 02:00:00
2020-09-16,5,2020,0.622,0.332,28.58,27.89,MODIS,28.4,6.25,2020-09-16 02:00:00
2020-09-17,5,2020,0.626,0.225,29.34,25.86,MODIS,29.95,6.86,2020-09-17 02:00:00
2020-09-18,5,2020,0.641,0.261,27.92,24.74,MODIS,36.11,6.36,2020-09-18 02:00:00
2020-09-19,5,2020,0.629,0.278,29.18,27.06,MODIS,31.02,6.81,2020-09-19 02:00:00
2020-09-20,5,2020,0.623,0.212,28.68,25.49,MODIS,28.59,7.05,2020-09-20 02:00:00
2020-09-21,5,2020,0.617,0.493,28.44,27.98,MODIS,26.03,6.04,2020-09-21 02:00:00
2020-09-22,5,2020,0.613,0.228,30.02,25.29,MODIS,24.7,7.48,2020-09-22 02:00:00
2020-09-23,5,2020,0.62,0.347,29.52,27.3,MODIS,27.29,6.91,2020-09-23 02:00:00
2020-09-24,5,2020,0.646,0.202,29.52,29.39,MODIS,38.41,5.29,2020-09-24 02:00:00
2020-09-25,5,2020,0.631,0.302,29.08,25.34,MODIS,31.89,6.69,2020-09-25 02:00:00
2020-09-26,5,2020,0.622,0.187,28.35,24.65,MODIS,28.43,6.2,2020-09-26 02:00:00
2020-09-27,5,2020,0.618,0.237,30.52,27.44,MODIS,26.47,6.65,2020-09-27 02:00:00
2020-09-28,5,2020,0.619,0.215,28.6,23.81,MODIS,27.0,6.72,2020-09-28 02:00:00
2020-09-29,5,2020,0.612,0.199,29.31,24.68,MODIS,24.03,6.25,2020-09-29 02:00:00
2020-09-30,5,2020,0.623,0.215,28.61,26.72,MODIS,28.79,7.11,2020-09-30 02:00:00
2020-10-01,5,2020,0.621,0.185,28.54,24.41,MODIS,27.75,6.55,2020-10-01 02:00:00
2020-10-02,5,2020,0.607,0.25,30.56,23.7,MODIS,22.17,6.77,2020-10-02 02:00:00
2020-10-03,5,2020,0.614,0.193,29.41,26.4,MODIS,24.92,5.89,2020-10-03 02:00:00
2020-10-04,5,2020,0.609,0.307,28.83,28.1,MODIS,22.8,6.71,2020-10-04 02:00:00
2020-10-05,5,2020,0.601,0.219,29.28,26.18,MODIS,19.45,6.06,2020-10-05 02:00:00
2020-10-06,5,2020,0.608,0.274,29.56,22.2,MODIS,22.66,6.29,2020-10-06 02:00:00
2020-10-07,5,2020,0.622,0.254,29.01,27.83,MODIS,28.15,6.33,2020-10-07 02:00:00
2020-10-08,5,2020,0.597,0.387,28.82,22.49,MODIS,17.83,7.46,2020-10-08 02:00:00
2020-10-09,5,2020,0.616,0.27,29.8,30.35,MODIS,25.64,6.45,2020-10-09 02:00:00
2020-10-10,5,2020,0.596,0.166,28.84,22.61,MODIS,17.32,5.83,2020-10-10 02:00:00
2020-10-11,5,2020,0.615,0.255,28.73,23.52,MODIS,25.33,7.07,2020-10-11 02:00:00
2020-10-12,5,2020,0.613,0.22,29.79,25.07,MODIS,24.35,6.92,2020-10-12 02:00:00
2020-10-13,5,2020,0.59,0.231,28.9,23.56,MODIS,15.14,5.89,2020-10-13 02:00:00
2020-10-14,5,2020,0.611,0.339,28.91,25.29,MODIS,23.76,7.08,2020-10-14 02:00:00
2020-10-15,5,2020,0.639,0.232,28.67,29.01,MODIS,35.29,7.38,2020-10-15 02:00:00
2020-10-16,5,2020,0.605,0.283,28.77,24.95,MODIS,21.26,5.45,2020-10-16 02:00:00
2020-10-17,5,2020,0.609,0.268,28.94,27.32,MODIS,22.91,6.88,2020-10-17 02:00:00
2020-10-18,5,2020,0.607,0.196,29.31,27.57,MODIS,22.18,6.93,2020-10-18 02:00:00
2020-10-19,5,2020,0.587,0.193,29.19,27.1,MODIS,13.67,6.53,2020-10-19 02:00:00
2020-10-20,5,2020,0.581,0.203,29.16,24.15,MODIS,11.33,6.33,2020-10-20 02:00:00
2020-10-21,5,2020,0.613,0.209,29.23,27.14,MODIS,24.33,6.11,2020-10-21 02:00:00
2020-10-22,5,2020,0.595,0.314,29.76,26.44,MODIS,16.92,6.79,2020-10-22 02:00:00
2020-10-23,5,2020,0.624,0.188,29.63,23.05,MODIS,29.02,6.61,2020-10-23 02:00:00
2020-10-24,5,2020,0.586,0.202,30.1,26.06,MODIS,13.12,6.87,2020-10-24 02:00:00
2020-10-25,5,2020,0.627,0.2,29.55,21.8,MODIS,30.25,6.96,2020-10-25 02:00:00
2020-10-26,5,2020,0.612,0.267,29.94,25.57,MODIS,23.95,7.0,2020-10-26 02:00:00
2020-10-27,5,2020,0.627,0.34,29.46,23.4,MODIS,30.52,6.85,2020-10-27 02:00:00
2020-10-28,5,2020,0.601,0.3,29.1,24.31,MODIS,19.56,6.28,2020-10-28 02:00:00
2020-10-29,5,2020,0.579,0.21,28.72,24.36,MODIS,10.35,6.31,2020-10-29 02:00:00
2020-10-30,5,2020,0.593,0.256,28.2,25.52,MODIS,16.29,6.92,2020-10-30 02:00:00
2020-10-31,5,2020,0.59,0.29,30.19,23.89,MODIS,14.99,7.22,2020-10-31 02:00:00
2020-11-01,5,2020,0.589,0.403,29.3,26.48,MODIS,14.4,5.7,2020-11-01 02:00:00
2020-11-02,5,2020,0.603,0.249,29.06,25.86,MODIS,20.4,6.57,2020-11-02 02:00:00
2020-11-03,5,2020,0.592,0.203,29.21,20.17,MODIS,15.76,6.7,2020-11-03 02:00:00
2020-11-04,5,2020,0.597,0.171,28.3,27.42,MODIS,17.71,6.71,2020-11-04 02:00:00
2020-11-05,5,2020,0.593,0.206,29.22,24.68,MODIS,16.12,5.75,2020-11-05 02:00:00
2020-11-06,5,2020,0.591,0.156,30.15,25.87,MODIS,15.46,6.84,2020-11-06 02:00:00
2020-11-07,5,2020,0.597,0.217,29.83,25.19,MODIS,17.72,6.81,2020-11-07 02:00:00
2020-11-08,5,2020,0.556,0.204,29.81,24.01,MODIS,0.86,6.28,2020-11-08 02:00:00
2020-11-09,5,2020,0.601,0.186,29.89,26.99,MODIS,19.61,6.59,2020-11-09 02:00:00
2020-11-10,5,2020,0.591,0.223,30.12,23.16,MODIS,15.54,5.97,2020-11-10 02:00:00
2020-11-11,5,2020,0.621,0.241,28.52,22.92,MODIS,27.81,6.12,2020-11-11 02:00:00
2020-11-12,5,2020,0.592,0.252,29.74,26.69,MODIS,15.76,7.24,2020-11-12 02:00:00
2020-11-13,5,2020,0.603,0.229,29.5,24.8,MODIS,20.24,7.06,2020-11-13 02:00:00
2020-11-14,5,2020,0.593,0.253,28.97,26.17,MODIS,16.19,6.77,2020-11-14 02:00:00
2020-11-15,5,2020,0.596,0.227,29.02,26.97,MODIS,17.37,7.04,2020-11-15 02:00:00
2020-11-16,5,2020,0.597,0.179,30.43,20.93,MODIS,17.73,6.25,2020-11-16 02:00:00
2020-11-17,5,2020,0.612,0.211,30.31,25.69,MODIS,24.25,7.67,2020-11-17 02:00:00
2020-11-18,5,2020,0.605,0.193,30.83,26.77,MODIS,21.4,7.25,2020-11-18 02:00:00
2020-11-19,5,2020,0.633,0.166,29.87,23.12,MODIS,33.03,6.32,2020-11-19 02:00:00
2020-11-20,5,2020,0.588,0.203,30.73,28.12,MODIS,14.1,6.75,2020-11-20 02:00:00
2020-11-21,5,2020,0.598,0.241,30.14,22.89,MODIS,18.48,6.6,2020-11-21 02:00:00
2020-11-22,5,2020,0.6,0.215,29.9,26.11,MODIS,19.07,7.44,2020-11-22 02:00:00
2020-11-23,5,2020,0.56,0.206,29.04,25.63,MODIS,2.55,7.15,2020-11-23 02:00:00
