time,region_id,year_id,crop_id,irrigation_id,region_name,region_country,region_latitude,region_longitude,region_elevation_m,region_area_km2,region_description,year_label,year_start_date,year_end_date,year_season,crop_name,scientific_name,crop_family,water_requirement_mm_season,growing_period_days,crop_description,irrigation_name,irrigation_efficiency_percent_dim,water_application_uniformity,irrigation_description,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_method_name,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,ndvi,ndwi,land_surface_temperature_c,lst_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,risk_level,risk_score,recommendation,factors,soil_moisture_pct,irrigation_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms_daily,solar_radiation_wm2,etc_mm,soil_water_mm,spi,crop_type,days_since_planting,created_at,updated_at
2022-09-04,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.5,28.3,N,0.0,-100.0,6.8,Low,26.1,67.0,5.21,43.63,23.64,32.73,460.0,2.51,10.89,30.03,13.64,1.08,6.8,High,34.5,17.7,26.1,67.0,3.2,21.54,6.77,6.77,-0.76,-0.88,-0.86,-1.78,-1.69,-1.54,-2.07,Abnormally Dry,Grain Filling,0.99,6.7,0.917,Drip Irrigation,74.0,2.34,35.7,0.308,0.618,0.173,29.54,29.54,25.74,MODIS,31.72,6.67,0.0,6.8,5.64,0.0,15.25,0.0,683185.0,6.77,0.0,Extreme,92.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 34.5}",5.0,0.0,34.49,17.71,67.08,3.2,249.34,6.77,20.0,-0.76,wheat,247,2022-09-04 01:00:00,2022-09-04 02:00:00
2022-09-05,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,25.3,SW,0.1,0.0,6.9,Low,23.5,66.0,6.98,42.07,22.38,35.55,468.0,2.14,11.97,31.43,13.28,1.103,7.0,High,30.6,16.5,23.5,66.0,3.04,21.58,6.54,6.54,-0.71,-0.81,-0.8,-1.68,-1.58,-1.45,-1.94,Abnormally Dry,Grain Filling,1.01,6.61,0.917,Drip Irrigation,90.0,2.31,30.2,0.286,0.607,0.199,28.02,28.02,23.69,MODIS,26.18,5.97,0.1,6.5,6.23,0.0,8.26,0.0,691268.0,6.45,1.37,Extreme,85.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 30.6}",5.0,0.0,30.56,16.47,65.87,3.04,249.82,6.54,20.0,-0.71,wheat,248,2022-09-05 01:00:00,2022-09-05 02:00:00
2022-09-06,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.1,21.6,NE,4.2,4549.0,6.9,Low,24.4,64.0,5.39,44.16,25.47,30.37,462.0,2.18,13.33,29.82,14.08,1.03,6.7,High,30.4,18.4,24.4,64.0,3.37,25.64,7.86,7.86,1.43,1.84,1.54,0.88,1.4,1.17,1.66,None,Grain Filling,1.04,8.17,0.901,Drip Irrigation,77.0,2.86,31.4,0.317,0.635,0.336,28.8,28.8,25.95,MODIS,39.99,6.28,4.2,7.9,6.06,1.0,16.42,0.0,746536.0,3.68,53.18,Extreme,78.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 15.8, ""soil_moisture"": 5.9, ""temperature"": 30.4}",5.92,0.0,30.37,18.35,63.53,3.37,296.73,7.86,20.0,1.43,wheat,249,2022-09-06 01:00:00,2022-09-06 02:00:00
2022-09-07,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,21.5,N,0.4,-90.0,6.9,Low,24.6,62.0,10.95,42.93,25.35,31.72,446.0,2.26,12.19,31.19,12.84,1.042,6.8,High,31.3,17.8,24.6,62.0,3.1,22.29,6.88,6.88,-0.54,-0.58,-0.61,-1.51,-1.35,-1.26,-1.66,Abnormally Dry,Grain Filling,0.95,6.53,0.82,Drip Irrigation,81.0,10.04,33.0,0.276,0.635,0.234,28.39,28.39,26.56,MODIS,39.83,6.19,0.4,6.9,5.38,0.0,11.84,0.0,735991.0,2.58,118.85,Extreme,78.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 10.8, ""temperature"": 31.3}",10.77,7.75,31.29,17.82,61.94,3.1,257.93,6.88,21.2,-0.54,wheat,250,2022-09-07 01:00:00,2022-09-07 02:00:00
2022-09-08,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.1,28.5,NE,0.1,-65.0,6.9,Low,25.4,63.0,8.4,40.7,23.23,36.07,476.0,2.2,13.07,29.14,14.0,1.035,6.9,High,32.7,18.0,25.4,63.0,3.37,24.74,7.7,7.7,-0.68,-0.76,-0.77,-1.81,-1.67,-1.53,-2.04,Abnormally Dry,Grain Filling,1.01,7.78,0.864,Drip Irrigation,75.0,2.72,34.8,0.297,0.62,0.192,29.46,29.46,25.66,MODIS,32.81,7.48,0.1,7.7,5.73,0.0,14.9,0.0,738047.0,7.55,1.94,Extreme,85.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 8.2, ""temperature"": 32.7}",8.17,0.0,32.68,18.02,63.13,3.37,286.32,7.7,20.0,-0.68,wheat,251,2022-09-08 01:00:00,2022-09-08 02:00:00
2022-09-09,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,7.9,21.6,S,0.1,-17.0,6.8,Low,24.2,67.0,5.16,43.37,23.81,32.82,468.0,2.02,13.18,30.68,15.0,0.975,6.8,High,31.1,17.3,24.2,67.0,2.19,21.27,6.48,6.48,-0.69,-0.77,-0.78,-1.64,-1.53,-1.42,-1.88,Abnormally Dry,Grain Filling,0.98,6.35,0.902,Drip Irrigation,72.0,2.22,32.9,0.325,0.612,0.198,29.13,29.13,27.99,MODIS,28.89,5.72,0.1,6.5,5.99,0.0,5.69,0.0,756793.0,6.35,1.91,Extreme,84.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.9, ""temperature"": 31.1}",5.9,0.0,31.08,17.34,67.21,2.19,246.13,6.48,20.0,-0.69,wheat,252,2022-09-09 01:00:00,2022-09-09 02:00:00
2022-09-10,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,21.0,E,0.3,164.0,7.0,Low,25.2,63.0,6.03,42.95,24.21,32.84,466.0,2.11,12.52,29.02,14.9,1.032,6.9,High,32.6,17.9,25.2,63.0,3.04,24.58,7.63,7.63,-0.59,-0.63,-0.66,-1.69,-1.51,-1.39,-1.85,Abnormally Dry,Grain Filling,0.96,7.33,0.917,Drip Irrigation,81.0,2.57,33.3,0.304,0.645,0.199,28.52,28.52,26.98,MODIS,45.02,6.78,0.3,7.6,6.32,0.0,10.83,0.0,731581.0,7.3,4.28,Extreme,91.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 5.0, ""temperature"": 32.6}",5.0,0.0,32.64,17.86,62.55,3.04,284.51,7.63,20.0,-0.59,wheat,253,2022-09-10 01:00:00,2022-09-10 02:00:00
2022-09-11,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,13.0,27.6,W,1.9,481.0,7.0,Low,25.1,62.0,5.41,43.41,26.12,30.47,435.0,2.31,12.15,29.77,14.71,1.127,6.8,High,31.5,18.6,25.1,62.0,3.6,24.7,7.67,7.67,0.23,0.4,0.24,-0.64,-0.29,-0.34,-0.39,None,Grain Filling,1.06,8.13,0.917,Drip Irrigation,76.0,2.85,33.7,0.299,0.629,0.253,28.95,28.95,23.42,MODIS,37.3,7.26,1.9,7.7,5.33,0.0,16.1,0.0,725222.0,5.78,24.7,Extreme,86.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 5.0, ""temperature"": 31.5}",5.0,0.0,31.54,18.6,62.34,3.6,285.88,7.67,20.0,0.23,wheat,254,2022-09-11 01:00:00,2022-09-11 02:00:00
2022-09-12,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.6,20.9,SE,0.1,-97.0,6.8,Low,24.6,60.0,5.0,43.85,23.76,32.39,472.0,1.93,10.62,30.19,14.09,1.058,6.8,High,30.8,18.3,24.6,60.0,3.23,21.18,6.56,6.56,-0.73,-0.8,-0.81,-1.7,-1.58,-1.46,-1.93,Abnormally Dry,Grain Filling,1.05,6.89,0.917,Drip Irrigation,74.0,2.41,32.5,0.291,0.613,0.221,27.07,27.07,24.59,MODIS,29.43,5.96,0.1,6.6,5.0,0.0,7.75,0.0,716933.0,6.5,1.0,Extreme,89.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 30.8}",5.0,0.0,30.81,18.29,60.09,3.23,245.16,6.56,20.0,-0.73,wheat,255,2022-09-12 01:00:00,2022-09-12 02:00:00
2022-09-13,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,23.9,S,2.5,3632.0,6.9,Low,23.9,65.0,5.05,40.36,23.61,36.03,465.0,2.17,13.12,29.89,15.05,1.03,6.8,High,30.4,17.4,23.9,65.0,2.9,23.52,7.15,7.15,0.53,0.86,0.57,-0.17,0.3,0.1,0.33,None,Grain Filling,0.94,6.72,0.917,Drip Irrigation,85.0,2.35,31.7,0.299,0.641,0.248,29.54,29.54,25.53,MODIS,42.79,6.69,2.5,7.1,6.36,0.9,16.52,0.0,736395.0,4.69,34.37,Extreme,82.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 5.0, ""temperature"": 30.4}",5.0,0.0,30.36,17.36,65.16,2.9,272.26,7.15,20.0,0.53,wheat,256,2022-09-13 01:00:00,2022-09-13 02:00:00
2022-09-14,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.8,20.1,N,2.4,-4.0,6.8,Low,25.0,64.0,6.85,41.79,25.68,32.53,452.0,1.86,13.42,31.6,13.93,1.081,6.7,High,31.7,18.2,25.0,64.0,3.27,23.34,7.23,7.23,0.48,0.77,0.51,-0.25,0.19,0.02,0.19,None,Grain Filling,0.99,7.16,0.89,Drip Irrigation,82.0,4.93,33.2,0.31,0.645,0.283,28.26,28.26,28.7,MODIS,44.7,6.39,2.4,7.2,6.02,0.5,16.78,0.0,745477.0,3.66,66.06,Extreme,82.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 6.6, ""temperature"": 31.7}",6.63,2.42,31.7,18.23,63.93,3.27,270.12,7.23,20.0,0.48,wheat,257,2022-09-14 01:00:00,2022-09-14 02:00:00
2022-09-15,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,19.5,N,0.1,-95.0,6.9,Low,23.8,65.0,5.73,44.04,23.63,32.33,452.0,2.07,15.01,28.92,14.71,1.132,6.9,High,30.4,17.3,23.8,65.0,2.88,21.57,6.57,6.57,-0.69,-0.8,-0.78,-1.66,-1.57,-1.42,-1.93,Abnormally Dry,Grain Filling,0.96,6.31,0.917,Drip Irrigation,78.0,2.21,32.3,0.318,0.603,0.193,28.76,28.76,25.88,MODIS,24.61,5.8,0.1,6.6,6.38,0.2,10.47,0.0,783679.0,6.45,1.9,Extreme,85.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 30.4}",5.0,0.0,30.42,17.26,64.72,2.88,249.67,6.57,20.0,-0.69,wheat,258,2022-09-15 01:00:00,2022-09-15 02:00:00
2022-09-16,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.6,18.9,SW,0.6,352.0,6.9,Low,23.7,64.0,5.92,44.84,22.97,32.19,464.0,2.15,12.34,30.82,13.38,1.093,6.8,High,30.5,16.8,23.7,64.0,2.95,24.06,7.3,7.3,-0.46,-0.48,-0.52,-1.47,-1.29,-1.19,-1.59,None,Grain Filling,1.01,7.37,0.917,Drip Irrigation,72.0,2.58,32.1,0.29,0.623,0.199,28.31,28.31,27.34,MODIS,34.14,6.94,0.6,7.3,5.65,1.1,11.63,0.0,767557.0,6.73,7.74,Extreme,85.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.0, ""temperature"": 30.5}",5.0,0.0,30.54,16.78,63.61,2.95,278.46,7.3,20.0,-0.46,wheat,259,2022-09-16 01:00:00,2022-09-16 02:00:00
2022-09-17,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.0,16.0,SW,3.5,525.0,6.9,Low,24.0,57.0,5.59,42.19,23.97,33.84,464.0,2.27,13.65,32.15,14.63,1.078,6.7,High,31.4,16.7,24.0,57.0,2.49,23.29,7.12,7.12,1.09,1.56,1.19,0.55,1.13,0.83,1.33,None,Grain Filling,1.01,7.19,0.908,Drip Irrigation,77.0,2.52,32.9,0.309,0.62,0.323,28.64,28.64,26.92,MODIS,32.75,6.31,3.5,7.1,5.51,0.9,19.2,0.0,760632.0,3.59,49.56,Extreme,85.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.5, ""soil_moisture"": 5.5, ""temperature"": 31.4}",5.5,0.0,31.35,16.72,57.17,2.49,269.51,7.12,20.0,1.09,wheat,260,2022-09-17 01:00:00,2022-09-17 02:00:00
2022-09-18,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.1,28.3,N,0.2,-95.0,6.8,Low,24.3,62.0,5.83,42.67,20.37,36.96,458.0,2.2,11.06,33.21,13.29,1.096,6.9,High,30.9,17.7,24.3,62.0,3.08,23.93,7.34,7.34,-0.68,-0.77,-0.76,-1.76,-1.63,-1.48,-2.0,Abnormally Dry,Grain Filling,1.0,7.34,0.917,Drip Irrigation,77.0,2.57,32.1,0.298,0.602,0.205,28.88,28.88,27.08,MODIS,23.78,6.72,0.2,7.3,5.7,0.2,9.75,0.0,776539.0,7.18,2.18,Extreme,88.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 5.0, ""temperature"": 30.9}",5.0,0.0,30.88,17.65,61.89,3.08,277.0,7.34,20.0,-0.68,wheat,261,2022-09-18 01:00:00,2022-09-18 02:00:00
2022-09-19,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.0,27.7,S,2.2,1266.0,6.8,Low,24.1,61.0,11.71,39.95,25.04,35.01,458.0,2.34,12.94,28.6,13.67,1.071,6.8,High,31.4,16.8,24.1,61.0,2.77,22.22,6.8,6.8,0.38,0.62,0.41,-0.31,0.07,-0.05,0.05,None,Grain Filling,1.0,6.8,0.799,Drip Irrigation,73.0,10.89,34.0,0.31,0.619,0.246,29.02,29.02,25.04,MODIS,32.1,6.48,2.2,6.8,6.06,1.0,11.52,0.0,830930.0,0.37,157.18,High,73.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 12.1, ""temperature"": 31.4}",12.08,8.51,31.38,16.8,61.3,2.77,257.12,6.8,23.79,0.38,wheat,262,2022-09-19 01:00:00,2022-09-19 02:00:00
2022-09-20,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,20.4,W,0.7,-70.0,6.9,Low,25.5,66.0,10.33,41.74,25.98,32.28,461.0,2.13,11.89,31.85,13.13,1.033,7.1,High,32.1,19.0,25.5,66.0,2.88,22.44,6.99,6.99,-0.41,-0.41,-0.47,-1.36,-1.17,-1.1,-1.44,None,Grain Filling,0.95,6.64,0.832,Drip Irrigation,83.0,2.32,34.0,0.289,0.619,0.227,27.68,27.68,28.69,MODIS,32.19,6.29,0.7,7.0,5.56,0.4,18.38,0.0,799450.0,6.33,9.46,Extreme,78.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 10.1, ""temperature"": 32.1}",10.11,0.0,32.09,19.0,66.13,2.88,259.73,6.99,20.0,-0.41,wheat,263,2022-09-20 01:00:00,2022-09-20 02:00:00
2022-09-21,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,24.5,W,0.4,-46.0,6.7,Low,24.9,58.0,7.84,39.14,26.54,34.32,457.0,2.02,9.56,30.19,14.48,1.068,6.8,High,31.6,18.3,24.9,58.0,3.12,21.11,6.58,6.58,-0.57,-0.61,-0.65,-1.5,-1.36,-1.27,-1.67,Abnormally Dry,Grain Filling,1.02,6.72,0.867,Drip Irrigation,78.0,2.35,32.4,0.307,0.594,0.215,28.94,28.94,25.95,MODIS,19.88,5.62,0.4,6.6,5.64,0.0,11.08,0.0,815837.0,6.23,5.42,Extreme,85.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 8.0, ""temperature"": 31.6}",8.0,0.0,31.58,18.32,58.29,3.12,244.31,6.58,20.0,-0.57,wheat,264,2022-09-21 01:00:00,2022-09-21 02:00:00
2022-09-22,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.6,21.3,NE,1.4,306.0,7.0,Low,24.5,60.0,7.31,42.05,23.36,34.59,459.0,2.25,13.28,31.16,13.86,0.936,6.8,High,30.8,18.2,24.5,60.0,2.66,23.72,7.29,7.29,0.0,0.16,-0.01,-0.88,-0.54,-0.59,-0.68,None,Grain Filling,0.96,7.0,0.889,Drip Irrigation,79.0,2.45,31.1,0.282,0.614,0.242,28.5,28.5,25.31,MODIS,30.01,6.29,1.4,7.3,5.52,1.0,15.89,0.0,780715.0,5.84,19.88,Extreme,84.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 6.7, ""temperature"": 30.8}",6.68,0.0,30.75,18.18,59.52,2.66,274.54,7.29,20.0,0.0,wheat,265,2022-09-22 01:00:00,2022-09-22 02:00:00
2022-09-23,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.7,19.1,SW,1.7,18.0,7.0,Low,24.3,63.0,5.98,37.77,22.16,40.07,486.0,2.22,11.39,31.31,14.18,1.025,6.9,High,31.3,17.4,24.3,63.0,2.68,24.45,7.48,7.48,0.13,0.33,0.14,-0.74,-0.36,-0.44,-0.47,None,Grain Filling,0.97,7.25,0.908,Drip Irrigation,78.0,2.54,32.6,0.29,0.61,0.252,28.7,28.7,25.64,MODIS,28.06,6.85,1.7,7.5,5.12,0.2,13.18,0.0,817142.0,5.77,22.78,Extreme,85.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 5.5, ""temperature"": 31.3}",5.52,0.0,31.28,17.37,62.82,2.68,282.99,7.48,20.0,0.13,wheat,266,2022-09-23 01:00:00,2022-09-23 02:00:00
2022-09-24,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.6,17.7,SE,0.1,-94.0,6.9,Low,24.5,59.0,5.0,47.11,23.25,29.64,456.0,2.37,11.42,30.67,13.2,1.011,7.0,High,31.9,17.0,24.5,59.0,2.93,23.78,7.32,7.32,-0.71,-0.79,-0.8,-1.79,-1.66,-1.52,-2.03,Abnormally Dry,Grain Filling,1.03,7.54,0.917,Drip Irrigation,89.0,2.64,33.0,0.262,0.629,0.164,26.97,26.97,24.58,MODIS,37.19,6.34,0.1,7.3,6.23,0.0,14.81,0.0,811161.0,7.22,1.4,Extreme,91.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.0, ""temperature"": 31.9}",5.0,0.0,31.89,17.02,58.9,2.93,275.29,7.32,20.0,-0.71,wheat,267,2022-09-24 01:00:00,2022-09-24 02:00:00
2022-09-25,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,17.0,N,0.0,-100.0,6.9,Low,24.8,67.0,5.17,43.58,24.0,32.42,444.0,2.16,11.9,32.11,15.55,1.066,6.7,High,31.0,18.5,24.8,67.0,3.04,25.08,7.7,7.7,-0.76,-0.85,-0.85,-1.92,-1.77,-1.62,-2.18,Abnormally Dry,Grain Filling,1.02,7.86,0.917,Drip Irrigation,79.0,2.75,31.7,0.305,0.595,0.2,28.42,28.42,26.66,MODIS,20.62,7.07,0.0,7.7,6.27,0.0,11.04,0.0,795256.0,7.7,0.0,Extreme,85.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.0}",5.0,0.0,30.99,18.52,67.25,3.04,290.32,7.7,20.0,-0.76,wheat,268,2022-09-25 01:00:00,2022-09-25 02:00:00
2022-09-26,5,2022,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2022,2022-01-01,2022-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.7,24.9,SE,0.5,0.0,7.0,Low,23.9,65.0,5.0,44.08,23.25,32.67,475.0,2.14,8.94,28.72,15.01,1.134,6.7,High,29.7,18.1,23.9,65.0,3.52,25.05,7.63,7.63,-0.52,-0.53,-0.58,-1.59,-1.39,-1.3,-1.71,Abnormally Dry,Grain Filling,1.01,7.7,0.908,Drip Irrigation,73.0,5.71,30.8,0.277,0.662,0.207,29.48,29.48,24.62,MODIS,53.09,6.39,0.5,7.6,6.11,0.0,11.32,0.0,858668.0,5.66,45.6,Extreme,82.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.5, ""temperature"": 29.7}",5.5,3.02,29.68,18.09,65.38,3.52,289.93,7.63,20.0,-0.52,wheat,269,2022-09-26 01:00:00,2022-09-26 02:00:00
